Index,Lower,Upper
289,26496.18,28806.22
290,26252.15,29128.21
291,25985.03,29377.83
292,25839.15,29560.85
293,25651.01,29785.73
294,25468.43,29986.76
295,25356.67,30022.89
296,25248.45,30204.94
297,25245.08,30257.72
298,25049.46,30395.42
299,24981.05,30495.27
300,24754.41,30570.71
301,24619.91,30564.0
302,24596.37,30713.6
303,24594.53,31025.98
304,24415.75,31116.87
305,24347.48,31306.53
306,24292.3,31352.65
307,24196.57,31349.06
308,24069.46,31532.95
309,23873.63,31488.31
310,23802.28,31706.2
311,23803.63,31722.11
312,23667.8,31822.2
313,23557.08,31907.48
314,23547.48,31949.77
315,23430.07,32060.3
316,23327.95,32105.12
317,23400.01,32095.39
318,23492.4,32248.76
319,23337.7,32339.7
320,23379.54,32497.67
321,23061.43,32526.58
322,22882.34,32640.83
323,22809.38,32699.18
324,22798.87,32707.79
325,22712.45,32812.43
326,22495.7,32878.43
327,22575.38,33025.81
328,22380.39,33193.84
329,22299.52,33201.73
330,22248.76,33176.27
331,22400.96,33219.36
332,22239.29,33218.13
333,22195.76,33261.55
334,22083.03,33383.36
335,21750.53,33460.47
336,21834.36,33362.89
337,21591.19,33385.25
338,21628.59,33400.81
339,21682.49,33411.6
340,21391.97,33391.62
341,21463.77,33457.34
342,21557.38,33704.69
343,21649.77,33770.08
344,21792.98,33680.29
345,21584.56,33707.53
346,21475.39,33749.39
347,21289.16,33845.93
348,21504.17,33836.75
349,21379.04,33868.32
350,21365.22,33970.09
351,21222.31,34155.54
352,21266.77,34099.63
353,21092.19,34331.99
354,21148.22,34373.55
355,21012.2,34520.16
356,21018.96,34482.77
357,20909.93,34606.83
358,20750.12,34715.65
359,20697.66,34565.05
360,20595.73,34599.62
