Index,Lower,Upper
195,82649.81,89019.27
196,81662.59,89518.33
197,81185.8,89998.77
198,80547.86,90756.46
199,80330.94,91171.08
200,79686.51,91423.3
201,79104.65,92148.02
202,78525.19,92429.73
203,78297.02,92897.02
204,77939.17,93154.52
205,77246.19,93702.29
206,77398.08,94153.73
207,76760.9,94268.31
208,76457.21,94330.05
209,76745.0,94713.96
210,76123.17,95221.14
211,75877.87,95985.89
212,75663.51,96321.33
213,75380.88,96506.93
214,75358.07,96451.49
215,74877.32,96586.92
216,74757.92,96981.11
217,74522.2,97361.71
218,74488.53,98049.06
219,74398.57,98057.51
220,73689.42,98050.57
221,73847.57,98491.81
222,73768.81,98640.81
223,73334.52,99156.07
224,72718.15,98715.77
225,72272.03,99342.18
226,72270.76,99019.06
227,72846.96,99009.9
228,72257.83,99281.22
229,72276.31,99665.15
230,72245.86,99414.26
231,71463.79,99851.62
232,71670.86,100354.29
233,71604.98,100669.19
234,71579.78,101148.58
235,71475.25,100511.75
236,70911.74,100881.32
237,70742.02,100780.83
238,70700.04,101077.35
239,70031.85,101433.89
240,70439.32,101288.78
241,70085.07,101932.14
242,69978.2,102304.76
243,70000.66,102729.36
