Index,Lower,Upper
227,67309.63,71915.53
228,66942.83,72383.42
229,66481.38,72759.34
230,65937.12,73089.22
231,65819.86,73322.17
232,65460.43,73760.24
233,64951.19,73867.26
234,64519.17,74187.22
235,64554.01,74557.4
236,64216.85,74558.17
237,63929.62,74693.27
238,63684.51,75008.11
239,63495.37,75392.35
240,63335.92,75520.55
241,63214.16,75764.69
242,62992.36,75832.91
243,62884.7,75861.06
244,62661.5,75762.17
245,62308.21,75875.53
246,62339.29,76203.14
247,62103.45,76424.06
248,61940.12,76559.53
249,61569.63,76904.33
250,61660.72,76941.15
251,61346.2,76857.97
252,61353.67,77146.61
253,61073.7,77257.65
254,60984.99,77026.31
255,60672.47,77697.42
256,60540.55,77775.89
257,60606.55,77829.77
258,60580.98,78308.94
259,60281.5,78381.16
260,60233.4,78683.68
261,60191.38,78477.6
262,60091.4,78591.61
263,59759.26,78621.58
264,60031.6,78980.61
265,59678.2,78953.77
266,59878.17,79074.46
267,59796.57,78976.34
268,59680.87,79245.82
269,59562.35,79392.17
270,59310.38,79414.71
271,58972.54,79799.89
272,59123.49,79990.62
273,58837.08,79715.53
274,59162.01,79869.16
275,58808.65,79749.44
276,58468.87,80071.03
277,58574.05,80252.16
278,58480.59,80419.26
279,58187.42,80394.35
280,57902.25,80615.03
281,57878.45,81011.59
282,57744.63,80635.9
283,57750.86,80571.04
