Index,Lower,Upper
292,14845.02,15616.61
293,14763.79,15723.28
294,14691.65,15786.69
295,14602.24,15829.65
296,14552.77,15893.03
297,14529.37,15960.87
298,14477.55,15986.96
299,14408.23,16037.21
300,14379.92,16083.07
301,14309.75,16139.95
302,14242.0,16122.27
303,14212.36,16165.81
304,14184.93,16229.27
305,14186.66,16237.6
306,14127.14,16317.55
307,14106.61,16369.9
308,14068.24,16388.43
309,13964.49,16411.84
310,13921.23,16463.79
311,13924.61,16445.45
312,13841.52,16531.17
313,13933.32,16558.99
314,13907.52,16585.91
315,13849.32,16632.44
316,13827.77,16686.01
317,13850.79,16706.62
318,13819.76,16717.24
319,13798.94,16804.33
320,13778.97,16826.31
321,13753.11,16839.88
322,13698.67,16868.89
323,13690.12,16879.14
324,13600.75,16913.02
325,13647.68,16919.05
326,13611.96,16915.08
327,13590.27,16949.77
328,13499.66,17009.8
329,13504.04,17064.87
330,13479.39,17072.9
331,13516.98,17041.1
332,13492.67,17115.81
333,13467.82,17115.04
334,13434.38,17064.02
335,13355.5,17112.81
336,13388.25,17096.66
337,13339.85,17127.55
338,13233.61,17183.88
339,13223.25,17234.52
340,13244.9,17227.8
341,13288.83,17207.18
342,13257.85,17276.52
343,13264.0,17251.78
344,13321.88,17285.6
345,13210.56,17318.56
346,13168.27,17274.59
347,13189.56,17317.15
348,13207.01,17319.88
349,13125.23,17307.75
350,13038.6,17370.07
351,12985.78,17404.47
352,12964.36,17464.62
353,12994.17,17487.51
354,12954.15,17513.37
355,12926.0,17539.21
356,12952.3,17567.49
357,13055.44,17587.18
358,12964.7,17604.16
359,12934.7,17598.52
360,12875.09,17640.08
361,12925.71,17729.62
362,12945.85,17739.46
363,12913.14,17664.04
364,12920.93,17730.36
