S00117_Actual,S00117_Simulated,S1151_Actual,S1151_Simulated
1.791759469228055,1.781611849603637,2.3978952727983707,2.2821398388678324
1.791759469228055,2.0736673194673267,2.3978952727983707,2.315514909943944
1.791759469228055,2.2925840602444914,2.3978952727983707,2.4647934848615494
1.791759469228055,1.4381490719556498,2.3978952727983707,2.249267346396503
1.791759469228055,1.5985570360736294,2.3978952727983707,2.4866248085436844
1.791759469228055,1.9247278738629539,2.3978952727983707,2.431568537390254
1.791759469228055,2.1149205505917896,2.3978952727983707,2.2017355643073326
1.791759469228055,2.465960347487083,2.3978952727983707,2.291066263475563
1.791759469228055,2.0380563361289195,2.3978952727983707,2.0899042610402483
1.791759469228055,2.390490496167766,2.3978952727983707,2.0120382883561607
1.8718021769015913,1.1369079371930213,2.3978952727983707,2.2498834753218175
1.9459101490553132,2.0209693866534733,2.3978952727983707,2.5383997399444724
