S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9614111671546247,1.5749249081075742,3.8151731794382284,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.540996116439044,3.0944630585136337
5.043425116919247,5.124831151348033,2.772588722239781,2.355963277016043,2.0794415416798357,2.4654661893388963,2.1972245773362196,1.9532206457162749,0.0,0.0,0.9007865453381899,1.3315484432511475,3.818557277422469,3.0773987499276845,4.248495242049359,4.10530374685601,4.1588830833596715,3.566900994275688,0.6931471805599453,0.4060647182329049,1.3862943611198906,1.4509501038367532,0.0,0.0,3.4339872044851463,3.606646615459389,2.5470384308950065,3.7092279114385818
5.043425116919247,4.910168150279847,2.772588722239781,2.7234824964162345,2.0794415416798357,1.836262805746205,2.1972245773362196,1.5888414375177273,0.0,0.8352740148388688,0.8362480242006186,2.9025733082406844,3.821929961901108,3.7983494368781,4.248495242049359,3.9002809113469272,4.1588830833596715,2.7273357586344478,0.6931471805599453,0.4165422080132641,1.3862943611198906,1.5003268550014652,0.0,0.0,3.4339872044851463,3.2588251213388943,2.5530444549552187,3.14656106647855
5.043425116919247,3.9017729188900114,2.772588722239781,4.006503716588195,2.0794415416798357,2.005068933074647,2.1972245773362196,0.2784108661481737,0.0,1.191895209626853,0.7672551527136671,0.3943096111180402,3.8252913096038133,3.662502479396251,4.248495242049359,3.835249809867272,4.1588830833596715,2.2310746421334917,0.6931471805599453,0.5341265367087059,1.3862943611198906,1.8115935772136118,0.0,0.0,3.4339872044851463,3.487940390329842,2.559014621941722,3.2026264272767673
5.043425116919247,4.261137918001524,2.772588722239781,2.4183273003183037,2.0794415416798357,2.785150646502231,2.1972245773362196,0.7528020186524647,0.0,0.24809624807855368,0.6931471805599453,0.0,3.828641396489095,3.8348158173213025,4.248495242049359,4.273002388712369,4.1588830833596715,2.188641244902569,0.6931471805599453,0.9906699406126522,1.3862943611198906,1.2081606556527464,0.0,0.0,3.4339872044851463,3.551282729093149,2.5649493574615367,3.444524678216493
5.043425116919247,5.469066414542166,2.772588722239781,2.9814485724830946,2.0794415416798357,1.9557973852848471,2.1972245773362196,2.1619957034587514,0.0,1.2856545328533409,0.6931471805599453,0.7313322502260817,3.828641396489095,4.030108172162986,4.248495242049359,3.7039802598157583,4.1588830833596715,3.7897130972437942,0.6931471805599453,0.4964648035918816,1.3862943611198906,2.114157398598244,0.0,0.0,3.4339872044851463,3.581638328542078,2.5649493574615367,2.848320066044632
5.043425116919247,4.950444396038837,2.772588722239781,1.9449316400195977,2.0794415416798357,2.4701461724305678,2.1972245773362196,2.3231824623418174,0.0,1.149466398487719,0.6931471805599453,1.469599229977451,3.828641396489095,3.6243163120601176,4.248495242049359,4.273874038247292,4.1588830833596715,1.3329265794298528,0.6931471805599453,0.4028786520789002,1.3862943611198906,2.5198352033534572,0.0,0.0,3.4339872044851463,3.522625096325675,2.5649493574615367,3.9576573579317067
5.043425116919247,4.583281204289312,2.772588722239781,3.1499786236646603,2.0794415416798357,2.270498124815627,2.1972245773362196,1.6598777145091934,0.0,1.9041770722262243,0.6931471805599453,1.5030837254148623,3.828641396489095,3.3873876816031174,4.248495242049359,3.5340499346849836,4.1588830833596715,1.5924842801218042,0.6931471805599453,0.5259606821233774,1.3862943611198906,1.4584194456547215,0.0,0.0,3.4339872044851463,3.7684303265862007,2.5649493574615367,3.1750229296112167
5.043425116919247,4.974160602416413,2.772588722239781,2.9713512570621012,2.0794415416798357,1.9620544271099718,2.1972245773362196,1.527100050389314,0.0,0.8322067394680015,0.6931471805599453,1.9010090632998036,3.828641396489095,4.479560898477237,4.248495242049359,3.7392971163356368,4.1588830833596715,3.724637925119331,0.6931471805599453,0.39348229623295294,1.3862943611198906,1.5551742942594196,0.0,0.0,3.4339872044851463,3.608224492653269,2.5649493574615367,2.7260313009921537
5.043425116919247,5.3422598047079175,2.772588722239781,2.3573461701995075,2.0794415416798357,1.5387799061455372,2.1972245773362196,0.6063630823225559,0.0,0.7353134953345455,0.6931471805599453,1.5289124328334462,3.828641396489095,4.458663558457987,4.248495242049359,4.2862966337874315,4.1588830833596715,3.035799450886805,0.6931471805599453,0.2676529414426819,1.3862943611198906,1.3866928071413551,0.0,0.0,3.4339872044851463,3.7081389057338785,2.5649493574615367,3.431501170612926
5.043425116919247,4.475348045617958,2.772588722239781,2.519300241764316,2.0794415416798357,2.39830249980755,2.1972245773362196,1.9264423847519203,0.0,0.8523371605201063,0.6931471805599453,0.018221788979693843,3.828641396489095,3.825802602995755,4.248495242049359,4.458056733402553,4.1588830833596715,2.0519341513328175,0.6931471805599453,0.0,1.3862943611198906,1.363584924728634,0.0,0.0,3.4339872044851463,3.6589539347456155,2.5649493574615367,3.0826373919163585
