RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,4.947072283290734,3.044522437723423,3.778507516214444,4.31748811353631,4.256877327216746,1.3862943611198906,1.3668092268829004
4.454347296253507,8.13270647614436,3.044522437723423,1.7079714590898654,4.330733340286331,4.20197257540024,1.3862943611198906,1.6121532756409724
4.51085950651685,4.950751067566958,3.091042453358316,5.64876340616437,4.709530201312334,6.438910932207428,1.3862943611198906,0.7117764863957675
4.672828834461906,6.4225830072479715,3.1780538303479458,2.4643435189972465,4.736198448394496,3.5330399990292545,1.3862943611198906,0.8142436565515165
4.672828834461906,4.383833708177323,3.1780538303479458,6.103043429077781,4.74493212836325,4.560795025165102,1.3862943611198906,2.4759291621559405
4.6913478822291435,4.664272799175858,3.258096538021482,4.026897608246101,4.574710978503383,4.846950251676999,1.3862943611198906,1.6392278452449505
4.955827057601261,6.526903634239655,3.258096538021482,3.834186363995326,3.970291913552122,4.019417797337055,1.3862943611198906,0.7776541546470139
4.969813299576001,2.5104467931175534,3.258096538021482,2.144109618986442,4.143134726391533,3.242320318469018,1.3862943611198906,1.4261542919355072
4.969813299576001,5.204084520457854,3.258096538021482,4.89982723045738,4.127134385045092,3.654134474856616,1.3862943611198906,1.4104007126395977
4.962844630259907,5.570768212471974,3.5553480614894135,1.658424098525465,4.248495242049359,5.007052298793575,1.3862943611198906,1.509757681707753
4.962844630259907,5.755110815900409,3.5553480614894135,3.631862682765079,4.23410650459726,4.5642351346058945,1.3862943611198906,1.5833609961472914
