,Actual_last_5_vals,Mean_Simulation,Simulated_17,Simulated_25,Simulated_27,Simulated_22,Simulated_12,Simulated_7,Simulated_28,Simulated_19,Simulated_0,Simulated_4,Simulated_1,Simulated_21,Simulated_13,Simulated_15,Simulated_2,Simulated_11,Simulated_20,Simulated_29,Simulated_24,Simulated_18,Simulated_9,Simulated_16,Simulated_14,Simulated_3,Simulated_5,Simulated_10,Simulated_8,Simulated_23,Simulated_26,Simulated_6
0,8094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18,13385.18
6,,14315.05,23478.05,13631.09,10442.95,5295.41,15850.23,10772.06,13015.66,18289.28,11297.58,13158.63,17304.01,15038.36,6264.91,10367.15,21436.86,9552.63,12099.16,13010.12,18508.76,8538.02,18163.02,22480.28,9753.42,13036.62,22867.19,8317.13,9032.45,14907.23,25827.98,17715.21
7,,15500.51,15859.98,15209.66,2370.5,14846.68,9988.1,12493.01,22482.62,10688.76,14636.36,9039.33,14801.42,25588.74,6727.85,11074.36,17568.61,23208.93,16591.24,21377.08,-1097.51,12598.58,7256.04,19869.92,6558.82,18224.99,22952.22,26952.97,26043.4,22198.26,19335.73,19568.64
8,,11779.55,13248.32,14598.46,13524.43,12116.03,12783.37,16061.9,9643.1,7477.87,9998.48,12914.98,7172.61,11314.4,6371.36,6046.22,10707.91,9813.11,6589.3,9287.83,5713.38,14440.6,14993.09,22513.38,13938.55,14970.9,17709.36,1495.75,5686.87,19148.7,11344.29,21762.06
9,,13089.17,13545.75,16034.6,12146.55,10327.76,13255.37,7281.0,15262.32,19023.32,17689.33,17309.57,8113.22,19866.47,14587.95,10644.05,15605.32,15424.38,6367.31,20739.6,10757.83,15551.7,17585.14,11454.4,21324.38,15889.24,9499.7,9002.88,13833.17,4414.48,4217.98,5920.29
10,,13231.3,17559.97,14907.39,14596.12,10936.72,10411.38,10363.86,12828.84,6797.91,14687.33,12045.1,5298.93,8774.2,15338.37,21997.43,14776.96,12473.02,17066.03,4002.71,15334.59,19344.73,15297.63,9837.45,5829.75,20732.8,18206.53,7665.91,6276.12,21572.68,27507.08,4471.58
11,,14475.41,19610.07,11195.14,14102.91,13624.49,15590.03,19827.79,18514.33,12930.06,13174.45,17668.91,8455.22,15102.76,5885.26,10646.73,14983.94,19485.58,17887.59,8351.13,12154.78,1331.99,10029.63,13833.17,12777.33,19297.95,27573.47,2533.02,3466.82,25468.08,18372.63,30386.99
12,,14734.7,16046.4,13938.15,10076.06,12738.47,11641.9,14007.48,24922.46,17943.17,24738.16,18215.17,11638.67,17654.4,14763.05,12738.3,8195.26,24081.18,7498.43,16681.53,17052.42,7048.85,8908.43,21862.75,24672.52,26138.51,14544.96,21052.54,-1253.38,9576.67,10389.59,4529.04
13,,13405.65,14159.19,14530.98,18526.22,3725.26,11847.1,18652.19,16665.35,11524.07,12268.52,18853.18,8630.55,8748.34,12651.78,5206.61,8671.07,22216.57,-816.53,17003.34,13297.74,10778.72,14353.46,4222.9,17394.94,27355.57,21426.92,9102.3,15398.86,8931.62,21859.19,14983.39
14,,14361.14,18198.46,7020.41,14956.17,17749.65,7957.41,14753.34,11124.65,19550.6,12080.63,22855.24,12719.27,9834.03,13380.44,7751.0,19387.99,18962.22,14637.29,18925.01,19415.73,11814.05,7582.66,10928.88,11072.74,16257.25,15625.65,17935.67,6120.27,26672.96,17876.85,7687.59
15,,13550.8,14061.94,10809.06,13318.22,11633.18,12376.8,16388.68,11328.92,15524.99,11496.46,16290.01,16877.46,17950.9,12532.8,12189.76,5637.65,14565.29,7971.47,11184.39,20083.47,14969.17,17793.6,16619.03,23533.01,19134.65,19866.43,11418.74,10779.74,17032.18,2569.61,586.39
16,,15040.79,14397.25,20048.73,13552.84,16229.84,25638.15,16162.72,12781.56,14600.31,27045.18,18503.59,11061.99,20558.06,6615.54,14526.7,6074.83,13041.19,12213.82,7564.1,8930.94,8132.29,27840.63,22477.71,14284.9,6358.02,22381.34,12354.0,14720.27,11093.57,17338.74,14695.01
17,MAE,,2330.7,2392.32,2793.48,2840.72,2914.88,2932.22,3183.13,3307.89,3374.97,3414.77,3670.16,3763.33,3802.76,3985.67,4000.99,4026.13,4383.88,4385.67,4477.99,4520.51,4742.44,4932.29,5079.23,5319.57,5560.68,5695.24,5828.31,6003.36,6035.09,6754.84
