RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.682677344927075,1.791759469228055,2.238541097877218,1.0986122886681098,1.7757493002292488,5.924255797414532,5.426481897654738,6.863803391452954,6.420681856052822
3.1354942159291497,3.8405785732625626,1.791759469228055,2.6293713303241057,1.0986122886681098,2.5247638706167623,6.018593214496234,6.022782868602865,6.893656354602635,6.016260577845837
3.1354942159291497,3.7251372860780236,1.791759469228055,2.4751314433110645,1.0986122886681098,1.2989281691938608,6.025865973825314,5.692606410791772,6.904750769961838,6.580722509699253
3.1354942159291497,3.9833815647055246,1.791759469228055,2.04573186548559,1.0986122886681098,1.2171479549461872,6.028278520230698,5.2441176292179055,6.907755278982137,5.875532438752839
3.1354942159291497,3.564820134787314,1.791759469228055,2.3940551749347616,1.0986122886681098,1.480446323187605,6.018593214496234,4.764925641430713,6.926577033222725,6.956052253612748
3.258096538021482,3.5486454168098227,1.791759469228055,2.2739100549747917,1.0986122886681098,1.2258886828731996,5.937536205082426,5.865221873785453,6.903747257584598,6.380977534847002
3.258096538021482,3.6409831734267497,2.772588722239781,2.5394401267543434,1.3862943611198906,2.613283519717561,6.016157159698354,5.349150838673409,7.00397413672268,6.050147500486799
3.332204510175204,4.010342796471675,2.6390573296152584,2.009625069543451,0.6931471805599453,1.8293860998587834,5.713732805509369,5.781555693282433,6.760414691083428,6.872894591271053
3.332204510175204,4.147418962562107,2.6390573296152584,2.0392882196475073,0.6931471805599453,2.0839811987349806,5.71042701737487,5.576231209468301,6.7357800142423265,7.138425529831833
3.332204510175204,3.4841166890418136,2.6390573296152584,2.1595794193075144,0.6931471805599453,2.1467347877477296,5.683579767338681,5.509935286559595,6.734591659972948,5.50760039893864
3.332204510175204,3.5927063164984414,2.6390573296152584,1.932611782034125,0.6931471805599453,2.1272730760487013,5.69035945432406,5.664515636960592,6.738152494595957,6.655885272002044
3.332204510175204,3.3468910802079432,2.6390573296152584,2.095156037221151,0.6931471805599453,1.9360722077159636,5.697093486505405,5.8417356232535695,6.7580945044277305,6.012128932631955
