RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.682677344927075,1.791759469228055,2.238541097877218,1.0986122886681098,1.7757493002292488,5.924255797414532,5.426481897654738,6.863803391452954,6.420681856052822
3.1354942159291497,3.570401345422978,1.791759469228055,2.098339045718619,1.0986122886681098,1.996322781933441,6.018593214496234,5.697448329425522,6.893656354602635,6.766629683480903
3.1354942159291497,3.6945459004255365,1.791759469228055,2.0802326512958373,1.0986122886681098,1.6379087920040842,6.025865973825314,6.055331211911478,6.904750769961838,6.396307488879638
3.1354942159291497,3.3214935361906344,1.791759469228055,2.3538522945764315,1.0986122886681098,1.9081678563249198,6.028278520230698,6.011652871069564,6.907755278982137,7.019627761825216
3.1354942159291497,4.043293821501668,1.791759469228055,1.8936733329525288,1.0986122886681098,2.3589037907229953,6.018593214496234,5.237082863069659,6.926577033222725,7.022324738708006
3.258096538021482,3.5868414411744864,1.791759469228055,2.004619222541106,1.0986122886681098,1.5713111465866998,5.937536205082426,4.7236955593718815,6.903747257584598,6.739015749634499
3.258096538021482,2.968825469716327,2.772588722239781,1.813225596772311,1.3862943611198906,1.7801780498981545,6.016157159698354,5.793485727976013,7.00397413672268,6.142917768370629
3.332204510175204,3.4616310765067086,2.6390573296152584,1.5713988702203217,0.6931471805599453,0.9690236186045016,5.713732805509369,5.543880625112331,6.760414691083428,6.319777828129828
3.332204510175204,3.439803324298868,2.6390573296152584,1.8771684002706526,0.6931471805599453,2.276687705420059,5.71042701737487,5.251727243398444,6.7357800142423265,6.82207889916691
3.332204510175204,3.6938122738412984,2.6390573296152584,2.4242211804776064,0.6931471805599453,1.497348515947167,5.683579767338681,4.4398954370936705,6.734591659972948,6.1388363385694715
3.332204510175204,3.3497215625482726,2.6390573296152584,1.947417117662927,0.6931471805599453,1.5818797147543253,5.69035945432406,5.420740425667082,6.738152494595957,6.708334392228082
3.332204510175204,3.4792041111735847,2.6390573296152584,2.1258765058829256,0.6931471805599453,1.8396000644046444,5.697093486505405,6.403715591343171,6.7580945044277305,6.350469347335243
