S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9985288301111271,1.5749249081075742,3.784189633918261,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,5.023649770718348,2.0794415416798357,1.999973465406681,2.3978952727983707,4.193458368321397,2.1972245773362196,1.7055574053045417,0.0,0.4092020287146605,1.1451323043030026,0.0,3.784189633918261,4.405292174041486,4.248495242049359,3.4772844843255366,4.1588830833596715,0.9193508997770978,0.6931471805599453,0.9351964931351238,1.3862943611198906,1.7542697104189997,0.0,0.0,3.4339872044851463,3.185398745890847,2.4849066497880004,3.1645989716870604
5.043425116919247,4.840467854606967,2.0794415416798357,1.9713118458856347,2.3978952727983707,3.3272483728066,2.1972245773362196,1.6261798006845316,0.0,1.3910960658610318,1.2729656758128873,1.4444381978172256,3.784189633918261,3.6798130563064744,4.248495242049359,3.8437667601387666,4.1588830833596715,3.192980496059621,0.6931471805599453,0.46094883358821487,1.3862943611198906,1.957644219123358,0.0,0.0,3.4339872044851463,3.201185162817135,2.4849066497880004,2.8847731420629152
5.043425116919247,4.7629633927958,2.0794415416798357,1.576365605102593,2.3978952727983707,2.438704399036858,2.1972245773362196,1.8211273198829991,0.0,1.6172768755884048,1.3862943611198906,4.48116415625644,3.784189633918261,3.869579057216139,4.248495242049359,4.5217045326539544,4.1588830833596715,2.1492938360589036,0.6931471805599453,0.0,1.3862943611198906,1.7927837738052448,0.0,0.0,3.4339872044851463,3.5785663351412302,2.4849066497880004,3.2326156128248904
5.043425116919247,4.558818068276517,2.0794415416798357,2.3426001655758917,2.3978952727983707,2.7649564995843474,2.1972245773362196,2.923044399559091,0.0,1.6925588166734675,1.3470736479666094,2.7109848127444294,3.7876800388580296,3.1187256181508785,4.248495242049359,4.422541723846242,4.1588830833596715,2.5296321206638845,0.6931471805599453,0.7332581707892178,1.3862943611198906,1.553277605293178,0.0,0.0,3.4339872044851463,3.9316808145469553,2.4912964478867714,2.538763948008631
5.043425116919247,5.316481558109067,2.0794415416798357,2.851304804361206,2.3978952727983707,4.336723248871377,2.1972245773362196,2.047293291989829,0.0,1.308995563261274,1.3062516534463542,1.5447601391745258,3.7911583032343543,4.962658802388955,4.248495242049359,4.534597927608734,4.1588830833596715,2.46846723483627,0.6931471805599453,0.0,1.3862943611198906,1.4760678689745528,0.0,0.0,3.4339872044851463,3.522082730662217,2.4976456755654297,3.8546080545058317
5.043425116919247,5.017986293438257,2.0794415416798357,1.8019626899528216,2.3978952727983707,2.230059043750707,2.1972245773362196,1.4220230658261326,0.0,0.7728172297919189,1.2636920390275583,1.3876869362366069,3.7946245112108405,3.8044055955066987,4.248495242049359,3.8269764336989027,4.1588830833596715,2.1194272317089933,0.6931471805599453,0.6863739864209513,1.3862943611198906,1.9710118700692003,0.0,0.0,3.4339872044851463,4.477834882529931,2.503954844758695,2.47287347760867
5.043425116919247,3.6379156284897047,2.0794415416798357,1.9598114515660852,2.3978952727983707,2.1442776391266514,2.1972245773362196,2.4960632005605965,0.0,1.2907879389788022,1.2192402764567245,1.323132021122115,3.7980787460789283,3.241674022793253,4.248495242049359,4.310999073527853,4.1588830833596715,3.331210710002425,0.6931471805599453,0.017920893811435135,1.3862943611198906,1.1735125977146905,0.0,0.0,3.4339872044851463,3.2705960407077623,2.5102244577722903,3.231158280370168
5.043425116919247,5.580520907136456,2.0794415416798357,1.828672187085781,2.3978952727983707,4.909148972137812,2.1972245773362196,1.4299532957593402,0.0,1.3155689763700757,1.1727202608218317,1.1363191578839396,3.801521090269901,4.241555049684334,4.248495242049359,4.021715460210447,4.1588830833596715,2.4141887066253505,0.6931471805599453,0.6707919976990651,1.3862943611198906,1.731539916409451,0.0,0.0,3.4339872044851463,2.762691989669082,2.516455007522926,4.037002624806831
5.043425116919247,4.474597765510116,2.0794415416798357,2.288472236687145,2.3978952727983707,3.9287691981202624,2.1972245773362196,2.5559939668251532,0.0,0.8739755604286872,1.1239300966523995,2.514580079770532,3.8049516253666904,3.873124780146431,4.248495242049359,3.991132667349727,4.1588830833596715,2.8767011644336917,0.6931471805599453,0.26472735817332693,1.3862943611198906,1.3588618911597456,0.0,0.0,3.4339872044851463,3.3138362084278086,2.5226469777708473,3.2782398681559597
