RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,5.025981213372304,3.044522437723423,2.4763674755163656,4.31748811353631,4.26620113238036,1.3862943611198906,1.3398854954143575
4.454347296253507,4.558495956867571,3.044522437723423,5.1621953349255065,4.330733340286331,3.8254300226972413,1.3862943611198906,2.2352819510200947
4.51085950651685,3.915763748487679,3.091042453358316,0.406809838098666,4.709530201312334,3.7085067350508947,1.3862943611198906,0.0
4.672828834461906,5.564156430630684,3.1780538303479458,2.3753845194125347,4.736198448394496,4.140768955344227,1.3862943611198906,2.0813057613633554
4.672828834461906,5.370474868811218,3.1780538303479458,3.7630935711066336,4.74493212836325,2.3777421782748807,1.3862943611198906,1.4411579070592064
4.6913478822291435,4.178449177681944,3.258096538021482,4.945300912837011,4.574710978503383,3.4682223814715267,1.3862943611198906,1.1127036239079506
4.955827057601261,5.2868585169438065,3.258096538021482,2.8430238571213806,3.970291913552122,3.582292261803557,1.3862943611198906,2.5961137706679134
4.969813299576001,4.982789013349583,3.258096538021482,3.303264619725607,4.143134726391533,3.951979949039293,1.3862943611198906,2.0648901347824227
4.969813299576001,6.306974459009897,3.258096538021482,2.7842054607506155,4.127134385045092,3.8777933592599854,1.3862943611198906,2.3819718688507394
4.962844630259907,4.679403947872099,3.5553480614894135,3.435856900788062,4.248495242049359,1.7144547137838182,1.3862943611198906,1.2067769214856396
4.962844630259907,5.507370815367895,3.5553480614894135,3.423620942493299,4.23410650459726,4.958866044274805,1.3862943611198906,1.1566005959165895
