S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,3.8918202981106265,3.9342304055250064
5.575949103146316,6.397806474092935,5.159055299214529,5.411990286815955,5.170483995038151,5.28812562271066,5.948034989180646,5.460332842991655,1.9459101490553132,1.682990155695129,2.4849066497880004,4.6110075532848,3.828641396489095,3.8509626386656395
5.572154032177765,5.487796196819919,5.170483995038151,5.020456868474887,5.176149732573829,5.490657408765379,5.953243334287785,6.258088625529713,1.9459101490553132,2.594734015314324,2.3978952727983707,5.019441501360122,3.828641396489095,3.146035089167585
5.796057750765372,5.562887800934392,5.768320995793772,5.223827404946354,5.817111159963204,5.543702406309053,6.313548046277095,6.6186740195568206,1.9459101490553132,1.5241940795165732,2.70805020110221,4.449123849894033,4.1588830833596715,4.000850192223545
5.796057750765372,5.460289740311271,5.720311776607412,5.179535802141596,5.814130531825066,5.840189157647032,6.274762021241939,6.58121931708918,1.9459101490553132,2.5778902383991866,2.70805020110221,3.7565991693378105,4.1588830833596715,3.74358171443275
5.84354441703136,5.366281818866921,5.726847747587197,4.891890190242846,5.814130531825066,4.955358020002254,6.272877006546167,6.727120743880011,1.9459101490553132,1.5713235811745745,2.8903717578961645,3.0188024591502836,4.1588830833596715,3.7278245379600725
5.8377304471659395,6.543673721486849,5.726847747587197,5.581893747226175,5.814130531825066,6.2384640498324995,6.269096283706261,6.388403978942121,1.9459101490553132,1.0330745417623308,2.5649493574615367,3.5677215288126196,4.174387269895637,3.6421810335738543
5.834810737062605,5.42892758780616,5.739792912179234,4.597783408868164,5.817111159963204,6.04308416631664,6.285998094508865,5.853456173890218,1.9459101490553132,3.7395423543123947,2.302585092994046,3.232176111954715,4.189654742026425,3.8960717070112914
5.834810737062605,6.581110098508559,5.7430031878094825,5.636382686528471,5.817111159963204,5.485259656226604,6.306275286948016,6.252266731116223,1.9459101490553132,1.882446441491285,2.6390573296152584,3.6619623690158343,4.189654742026425,3.8455647191344413
5.8377304471659395,5.360806512304995,5.723585101952381,5.306054037820745,5.820082930352362,6.101300814302489,6.333279628139691,6.497839272395046,1.9459101490553132,3.3107273333658043,2.0794415416798357,3.3548328200258397,4.248495242049359,4.0322586614056215
5.8377304471659395,5.626102790439033,5.723585101952381,5.581739267486558,5.820082930352362,5.794353879184637,6.335054251498059,5.859815129913929,1.9459101490553132,4.505434359863683,2.0794415416798357,3.66124848403914,4.248495242049359,4.339078280423165
5.840641657373398,5.677988465956442,5.726847747587197,6.369221814486855,5.820082930352362,5.525442273494731,6.327936783729195,6.834194608415439,1.9459101490553132,2.2659792728460046,2.833213344056216,3.188032075863392,4.248495242049359,3.877336021382191
5.840641657373398,5.846609561480152,5.726847747587197,5.445490526930215,5.823045895483019,5.1756206627442785,6.327936783729195,6.309012911621169,1.9459101490553132,3.0760664747908715,2.772588722239781,4.443280547659324,4.248495242049359,3.95622126434638
5.786897381366708,5.6095437838072595,5.717027701406222,5.944958345359847,5.814130531825066,5.352146061193828,6.311734809152915,6.10903173099099,1.9459101490553132,0.640939870844019,2.833213344056216,4.679604813681752,4.248495242049359,3.953514015029123
5.783825182329737,5.736689184120855,5.720311776607412,5.232117852457701,5.811140992976701,4.842002851774453,6.302618975744905,5.496883359068825,1.9459101490553132,3.121295801619751,2.9444389791664403,2.699130381982984,4.248495242049359,4.191696484696107
5.7745515455444085,5.825006373990499,5.720311776607412,4.952109784933352,5.811140992976701,5.961649295451022,6.313548046277095,7.042635291446298,1.9459101490553132,2.2449901509084613,2.995732273553991,5.531246273328769,4.2626798770413155,3.6650927636222987
5.755742213586912,5.6397813361192055,5.720311776607412,5.594063246705242,5.811140992976701,6.056097825515467,6.3080984415095305,6.056722713001698,1.791759469228055,2.129210089223966,2.995732273553991,3.452554188571172,4.23410650459726,4.2447320724864825
5.765191102784844,6.487184178975739,5.726847747587197,5.177287439104478,5.811140992976701,5.611270987641405,6.298949246855942,6.137837068041414,1.791759469228055,2.6616179883069253,3.091042453358316,1.9470953475509398,4.23410650459726,4.102229174291368
5.765191102784844,5.568323062285024,5.733341276897746,5.708440548325731,5.811140992976701,5.394708624250371,6.298949246855942,5.899016977653008,1.791759469228055,2.446313030811831,2.772588722239781,2.1725538503386583,4.23410650459726,4.16110280449149
5.75890177387728,5.902417665092504,5.703782474656201,5.676754327875309,5.808142489980444,5.881112850048524,6.278521424165844,6.5741823915435305,1.791759469228055,2.4419268297634926,2.302585092994046,3.0234261063241146,4.23410650459726,3.7850241767765103
5.7745515455444085,6.240042179358185,5.717027701406222,6.011067073199829,5.808142489980444,5.190611986835216,6.278521424165844,6.319267192896191,1.791759469228055,1.8483443784826397,2.4849066497880004,3.6875725863596442,4.23410650459726,4.369483293937844
