RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.201489016465883,5.170483995038151,5.3697148959676095,5.627621113690637,5.359716958139057,3.8066624897703196,3.9062712683878256,4.465908118654584,4.333938571671718,5.8377304471659395,5.774400498626462
5.1298987149230735,4.59097032362523,5.1647859739235145,4.458931200328374,5.634789603169249,6.029489487058825,3.784189633918261,4.004583426690561,4.454347296253507,4.627338988852746,5.857933154483459,5.7389500181108275
5.762051382780177,4.5140160066907535,5.817111159963204,5.958894252263529,5.8944028342648505,5.192292792034017,4.430816798843313,4.126221694815818,4.663439094112067,4.567610397386593,6.284134161070802,6.1226340756009385
5.726847747587197,6.3663030332257415,5.814130531825066,4.78924245076796,5.921578419643816,6.023224144551828,4.430816798843313,3.7492013359889866,4.663439094112067,3.8503138267092583,6.289715570908998,6.184365499981412
5.739792912179234,5.772462989855777,5.817111159963204,6.098500682480933,5.963579343618446,5.3567621054929315,4.442651256490317,4.42031704331448,4.663439094112067,4.090910969101414,6.295266001439646,6.444845428957762
5.723585101952381,4.980132471130522,5.820082930352362,5.008478340002816,5.968707559985366,4.772261069110149,4.418840607796598,3.869280751307123,4.663439094112067,3.5054841196527233,6.304448802421981,5.690021510694705
5.726847747587197,5.439440844776135,5.823045895483019,4.874779172378658,5.968707559985366,4.792006426262658,4.406719247264253,4.362420033641349,4.663439094112067,4.670418095221214,6.315358001522335,5.8872385029607015
5.720311776607412,5.628432142464124,5.811140992976701,4.894459740532631,5.983936280687191,5.036417604324935,4.382026634673881,4.0617814576080455,4.663439094112067,3.7132382909899153,6.311734809152915,6.194644164123577
5.707110264748875,5.2969600706438,5.811140992976701,4.940765921733671,5.726847747587197,5.894070822898612,4.356708826689592,4.532591509594553,4.663439094112067,5.015266810245537,6.2878585601617845,6.191679652174413
5.733341276897746,5.230191632166759,5.811140992976701,5.65327548827323,5.739792912179234,3.9610579520762506,4.356708826689592,3.9294244555781175,4.663439094112067,3.806514748224956,6.289715570908998,5.619386216046345
5.717027701406222,4.338630603004662,5.808142489980444,4.80733351590372,5.726847747587197,5.599992802263417,4.356708826689592,3.6622864295153614,4.663439094112067,4.266497274891113,6.289715570908998,5.861952764882631
5.707110264748875,4.5602655334154,5.755742213586912,4.894188865353138,5.755742213586912,5.440878604376826,4.343805421853684,3.9615384124569335,4.672828834461906,4.062244357190881,6.293419278846481,6.164027700881327
