RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.201489016465883,5.170483995038151,5.3697148959676095,5.627621113690637,5.359716958139057,3.8066624897703196,3.9062712683878256,4.465908118654584,4.333938571671718,5.8377304471659395,5.774400498626462
5.1298987149230735,5.648313570092892,5.1647859739235145,5.688408034107457,5.634789603169249,4.976074704000861,3.784189633918261,3.8514254664548275,4.454347296253507,5.001161328163587,5.857933154483459,6.423616187145651
5.762051382780177,4.62249096633002,5.817111159963204,6.62139405177334,5.8944028342648505,4.644642367735654,4.430816798843313,3.967692132979845,4.663439094112067,3.8151344848018787,6.284134161070802,5.012933741131321
5.726847747587197,5.007625445471179,5.814130531825066,5.24631732999926,5.921578419643816,4.809480796781374,4.430816798843313,3.62520636744889,4.663439094112067,3.488677605029986,6.289715570908998,5.333098940412493
5.739792912179234,5.142244933043585,5.817111159963204,4.879995718088197,5.963579343618446,4.69972034162254,4.442651256490317,4.378002120420417,4.663439094112067,4.523203329176929,6.295266001439646,4.326170671616448
5.723585101952381,5.2189340097218855,5.820082930352362,5.485366000333416,5.968707559985366,5.588677047059895,4.418840607796598,4.396380725692207,4.663439094112067,4.852903327191419,6.304448802421981,5.986536851891848
5.726847747587197,6.197888114936823,5.823045895483019,5.114838156597225,5.968707559985366,5.624764036307693,4.406719247264253,4.384593149605381,4.663439094112067,3.7535074271529503,6.315358001522335,5.6888697130079064
5.720311776607412,4.961327501491358,5.811140992976701,5.067311879034437,5.983936280687191,4.835726035235115,4.382026634673881,3.639077410836829,4.663439094112067,4.472823281666527,6.311734809152915,5.257661747450689
5.707110264748875,5.506644071369468,5.811140992976701,4.602286546350258,5.726847747587197,5.210307233697068,4.356708826689592,3.1007872625193675,4.663439094112067,5.2969748056396355,6.2878585601617845,5.177390183673511
5.733341276897746,5.079432874474485,5.811140992976701,5.480489710766322,5.739792912179234,5.8906099869732,4.356708826689592,4.634440300945149,4.663439094112067,4.04357232055204,6.289715570908998,6.034195377558977
5.717027701406222,4.523026623130626,5.808142489980444,5.609537287104341,5.726847747587197,5.074386829124435,4.356708826689592,4.0314975238487625,4.663439094112067,4.559151104888688,6.289715570908998,6.630405719555
5.707110264748875,5.022385170957263,5.755742213586912,5.219532310254872,5.755742213586912,5.225620072926081,4.343805421853684,3.4283671315114472,4.672828834461906,4.475184120820121,6.293419278846481,5.502447387619804
