RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,6.00906104026609,3.044522437723423,6.884193649558199,2.70805020110221,1.943836306552814,4.31748811353631,4.915318625840005,1.3862943611198906,0.0
4.454347296253507,6.453622120920563,3.044522437723423,5.642028780459869,2.70805020110221,4.565205183615996,4.330733340286331,4.454540949894319,1.3862943611198906,0.39714003924631747
4.51085950651685,5.3842055836038885,3.091042453358316,3.5355156327883916,2.70805020110221,1.0932604694459889,4.709530201312334,4.384590599223746,1.3862943611198906,0.2813816310595014
4.672828834461906,3.8860916808850154,3.1780538303479458,0.28264746211931246,2.70805020110221,1.8183158900395548,4.736198448394496,4.151963204122185,1.3862943611198906,0.7160292316840355
4.672828834461906,6.221253184087522,3.1780538303479458,3.7011234326494904,2.70805020110221,0.0,4.74493212836325,4.067465172119777,1.3862943611198906,1.2813107041208203
4.6913478822291435,4.601727972884384,3.258096538021482,2.80895692839904,2.70805020110221,0.7331454096079502,4.574710978503383,2.822920062134277,1.3862943611198906,0.7128914111763247
4.955827057601261,4.421304181576528,3.258096538021482,2.1357089940592067,2.70805020110221,1.6234838634626627,3.970291913552122,1.7508385865055827,1.3862943611198906,0.7355303056753599
4.969813299576001,4.515196501542373,3.258096538021482,3.478146429468722,2.70805020110221,0.0,4.143134726391533,3.573278463734468,1.3862943611198906,0.0
4.969813299576001,4.71972044803318,3.258096538021482,4.319615025767731,2.70805020110221,0.26161452620334913,4.127134385045092,3.6356955107819733,1.3862943611198906,1.0092215272733773
4.962844630259907,5.638118258986348,3.5553480614894135,2.050661974546685,2.5649493574615367,2.2452653429509692,4.248495242049359,2.3066865810026314,1.3862943611198906,0.0
4.962844630259907,3.7569114770681233,3.5553480614894135,1.270153926227016,2.5649493574615367,1.999174350815389,4.23410650459726,4.497740148267643,1.3862943611198906,1.780042446642618
