,Actual_last_5_vals,Mean_Simulation,Simulated_26,Simulated_15,Simulated_9,Simulated_6,Simulated_22,Simulated_13,Simulated_0,Simulated_11,Simulated_10,Simulated_20,Simulated_18,Simulated_21,Simulated_27,Simulated_12,Simulated_28,Simulated_16,Simulated_4,Simulated_3,Simulated_24,Simulated_1,Simulated_8,Simulated_29,Simulated_17,Simulated_5,Simulated_2,Simulated_25,Simulated_19,Simulated_23,Simulated_7,Simulated_14
0,41110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41414.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,41719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,42023.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0,32033.0
6,,28683.88,20973.46,24608.55,26967.11,29558.98,28500.38,22194.86,22431.43,31041.36,22948.55,42519.31,13884.26,18102.9,27947.81,17842.09,31440.07,16030.63,31976.96,23729.77,45927.35,32898.09,46222.58,28233.79,22625.06,23073.47,48097.04,38146.02,35570.23,31778.08,34263.82,20982.4
7,,31214.78,30840.63,28373.76,38429.26,37743.19,19606.78,32552.11,24620.18,29649.65,27801.97,27375.24,38902.77,28745.88,27802.0,38658.99,35691.24,23868.61,49497.75,28222.99,32332.05,23506.24,29038.48,36831.15,35749.88,28417.66,24375.58,35408.21,27568.62,36841.51,31612.52,26378.62
8,,31285.11,33065.64,39981.76,41353.55,32401.11,39000.4,30248.16,29819.28,23962.16,25749.13,30875.51,32026.96,23326.98,19798.31,39420.66,26829.98,31166.1,36566.93,27266.24,32963.36,20102.08,30981.39,39021.1,32366.5,44294.77,29798.06,33901.87,32437.11,22430.4,30187.58,27210.35
9,,33439.87,39673.17,23778.85,33375.81,32543.29,24386.16,26491.67,33107.24,50481.22,48189.74,33513.59,22527.89,40400.44,28910.99,33728.32,51355.5,28808.77,32082.27,40831.4,29454.34,28418.3,37201.13,36166.51,25365.68,21465.22,29145.85,44292.85,23856.02,23169.3,29429.94,51044.66
