RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.0,0.0,0.6551993952842968,0.4213499186481877,0.6684659163855957,0.0,0.13512726748202258,0.0,0.6489298353338027,0.0,0.07997019627477464,0.04274154837727106,0.7544181099668684,0.0,1.0959710507484575,0.04274154837727106,0.18711509248068559
0.0,0.3102712931103082,0.0,0.0,0.3863609267981219,1.5400927069474246,0.0,0.0,0.0,0.4120412885110146,0.0,0.1000399871110867,0.038548670117235125,0.05849308189189628,0.0,0.6273658335751507,0.038548670117235125,0.4096800556759304
0.0,0.0,0.0,0.48140679809503817,0.3501031787754985,0.0,0.0,0.0,0.0,0.0,0.0,0.26921546550773906,0.03433813758089155,0.7770650009049268,0.0,2.7073723204980857,0.03433813758089155,0.6494743561157778
0.0,0.1899016090910632,0.0,0.3219123542417861,0.3124811869859139,3.717016238216298,0.0,0.14960458194345033,0.0,0.3963437238032969,0.0,0.0,0.03010980147137047,1.3762119836014053,0.0,1.421156947679576,0.03010980147137047,0.0
0.0,0.0,0.0,0.30834572415964334,0.27338826119463594,3.799491186834602,0.0,1.2260396352365546,0.0,0.6791951062305599,0.0,0.04896498771551864,0.025863510589919297,1.1725682536429798,0.0,0.0,0.025863510589919297,0.5383472307865016
0.0,0.0,0.0,0.0,0.23270468455819335,2.3007266067513372,0.0,0.0,0.0,0.0,0.0,0.10171304565752436,0.021599111803461798,0.17189290018856757,0.0,2.1365548838521695,0.021599111803461798,0.2682260383966959
0.0,0.5789989588425752,0.0,0.10831436730176401,0.19029550263309924,1.6644572531036461,0.0,0.0,0.0,0.06284942625089235,0.0,0.0,0.017316450011460875,0.7885351471903004,0.0,0.405854927602976,0.017316450011460875,0.10465734527941062
0.0,0.0,0.0,0.0,0.1460078224319825,0.0,0.0,0.0,0.0,0.3756468583797038,0.0,0.0,0.0130153681120703,0.629897877888385,0.0,1.2390052302253003,0.0130153681120703,0.9466712260866039
0.0,0.20487667089527253,0.0,0.0,0.09966748517328153,3.7535442252882465,0.0,1.5935853826075856,0.0,0.48940006959035487,0.0,0.06988943392630959,0.008695706967553821,0.3277116727071203,0.0,0.7837164284235884,0.008695706967553821,2.824037207602431
0.0,0.03778189248359411,0.0,0.0,0.05107492993641579,2.57736039286468,0.0,0.0,0.0,0.1743488363501175,0.0,0.0,0.00435730536895569,0.01613219555212153,0.0,0.8423276150053511,0.00435730536895569,0.7687911554372094
0.0,0.0,0.0,0.14442111981555839,0.0,2.3868817107608447,0.0,1.2128765595285673,0.0,0.0,0.0,0.0,0.0,0.4817311988190466,0.0,1.4907273769634548,0.0,0.0
