,Actual_last_5_vals,Mean_Simulation,Simulated_24,Simulated_9,Simulated_13,Simulated_15,Simulated_6,Simulated_22,Simulated_1,Simulated_19,Simulated_11,Simulated_10,Simulated_8,Simulated_29,Simulated_27,Simulated_23,Simulated_0,Simulated_4,Simulated_14,Simulated_25,Simulated_20,Simulated_2,Simulated_18,Simulated_17,Simulated_28,Simulated_7,Simulated_3,Simulated_26,Simulated_12,Simulated_5,Simulated_21,Simulated_16
0,8094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02,9983.02
6,,10610.06,10540.88,11164.19,8303.93,14467.87,6540.75,12424.0,7373.06,11710.51,8450.66,10197.8,6600.66,12388.53,12413.11,14154.23,12376.92,14336.94,14320.55,8821.11,5418.28,10962.15,14151.42,14334.27,11816.54,8715.18,12272.43,5964.64,11146.39,5010.15,10700.74,11223.97
7,,10765.39,8173.09,9911.64,6805.36,12186.37,7892.28,14550.82,17301.12,8693.65,12108.92,9313.49,11332.79,12685.82,9637.43,12988.68,7633.87,14507.31,9879.46,13067.77,12663.04,14130.94,7943.15,7640.12,10166.66,4002.73,14345.11,7784.06,8808.25,12546.22,15213.47,9048.1
8,,9427.93,11519.24,6080.54,9591.45,9379.95,8126.73,11233.8,11292.31,7998.34,12861.48,7567.73,5865.77,7365.24,10000.79,6498.92,7416.03,13594.3,8714.19,11021.31,9894.7,6099.1,11416.37,7716.24,12036.43,14405.69,5905.79,6905.03,11317.21,11887.51,11413.32,7712.43
9,,10512.98,7485.98,7606.39,13551.98,9198.64,7263.28,13325.63,11019.62,8310.24,11085.55,15095.95,5418.41,9154.54,11645.84,16155.12,9349.94,7591.77,11949.67,10620.0,6934.46,6718.24,10862.88,11415.55,15491.2,7590.05,7526.94,4279.08,7943.19,15734.92,15718.92,19345.38
10,,10706.69,11980.76,6430.26,7320.65,6381.37,8809.99,13226.95,10992.72,15738.58,6768.72,9337.75,8936.5,7817.51,7882.09,9912.92,9871.81,12116.04,10007.94,4931.93,8458.38,8621.83,9938.55,11131.71,16960.96,13519.88,15811.57,16157.76,16188.68,11635.27,12058.91,12252.84
