S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407
0.0,1.714353890795286,4.248495242049359,4.0066303259306,4.1588830833596715,3.110671976127572,1.3862943611198906,1.8770268086301447
0.0,0.0,4.248495242049359,4.4000377998070554,4.1588830833596715,1.8713968951271798,1.3862943611198906,1.4660130021948394
0.0,0.9635930828783106,4.248495242049359,4.237143469646648,4.1588830833596715,2.3867492297283137,1.3862943611198906,1.4305031881043893
0.0,1.3237428526510673,4.248495242049359,4.311866449333154,4.1588830833596715,1.720846446795015,1.3862943611198906,1.3596374303897991
0.0,0.6349510298680905,4.248495242049359,4.644993095243079,4.1588830833596715,2.767066769264179,1.3862943611198906,1.4110417304903622
0.0,2.1914644636685745,4.248495242049359,4.011922921171997,4.1588830833596715,2.100726899351872,1.3862943611198906,1.161932605247756
0.0,1.4751955612227778,4.248495242049359,4.243465179351251,4.1588830833596715,4.109884576630233,1.3862943611198906,1.4440432476999567
0.0,0.0,4.248495242049359,4.046300432495976,4.1588830833596715,0.9458048353346489,1.3862943611198906,1.6188832170776897
0.0,0.8378059334944491,4.248495242049359,3.963276042255434,4.1588830833596715,3.6862778689244218,1.3862943611198906,1.986264937631017
0.0,0.0,4.248495242049359,4.264863834447487,4.1588830833596715,2.453811564829376,1.3862943611198906,1.8150930050527783
0.0,0.0,4.248495242049359,3.6267529309590314,4.1588830833596715,2.841423179394174,1.3862943611198906,1.1412026038472982
