S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
4.406719247264253,3.9736462603351703,1.0986122886681098,0.7506859406485378,1.791759469228055,1.3000568012839122,2.5649493574615367,2.9404301144203595,3.295836866004329,2.3621206429605626,3.6888794541139363,2.945350239029016,0.0,0.00845563664876762,1.6094379124341003,0.8320702696305738,1.3862943611198906,1.0863350080236112
4.406719247264253,4.707975978645697,1.0986122886681098,0.8664854545431714,1.791759469228055,1.1875744698271842,2.5649493574615367,6.248372097060203,3.295836866004329,3.3931896831136035,3.6888794541139363,2.1926532462072426,0.0,0.07490575003136236,1.6094379124341003,0.2820010739666029,1.3862943611198906,2.0277895459020403
4.406719247264253,4.5149518718750885,1.0986122886681098,0.0,1.791759469228055,0.5180652377098336,2.5649493574615367,0.6853806407944378,3.295836866004329,1.0712232313445502,3.6888794541139363,2.1025818623863404,0.0,0.0,1.6094379124341003,0.28911782398626373,1.3862943611198906,0.0346270424780486
4.406719247264253,3.4620094783576456,1.0986122886681098,0.021599591812127672,1.791759469228055,1.7143009607823916,2.5649493574615367,1.5847184211420489,3.295836866004329,1.3302596873945272,3.6888794541139363,3.3064921767880704,0.0,0.0,1.6094379124341003,1.3574035396598485,1.3862943611198906,1.5874758065939258
4.406719247264253,4.0736484472103935,1.0986122886681098,0.5798045562367411,1.791759469228055,1.0976264058007934,2.5649493574615367,4.328236052542741,3.295836866004329,2.8895662117469145,3.6888794541139363,4.153440716211704,0.0,0.044046502577532565,1.6094379124341003,0.9717353039230965,1.3862943611198906,1.272644415344852
4.406719247264253,3.5620031231703018,1.0986122886681098,0.7661112195185875,1.791759469228055,1.7641270153000983,2.5649493574615367,4.972276006880525,3.295836866004329,1.3161380965122251,3.6888794541139363,3.2343228150688628,0.0,0.2373196140400474,1.6094379124341003,1.7706982345546411,1.3862943611198906,1.3021290501963885
4.406719247264253,4.7352913582788885,1.0986122886681098,0.8618387720415547,1.791759469228055,1.4901260929003757,2.5649493574615367,6.626999531063887,3.295836866004329,1.0964538741774132,3.6888794541139363,3.9753342673681615,0.0,0.0,1.6094379124341003,0.7662029346408256,1.6094379124341003,0.6809480460355772
4.406719247264253,3.946089533957541,1.0986122886681098,1.309610217524749,1.791759469228055,1.1965533164436963,2.5649493574615367,3.2376914145588267,3.295836866004329,2.7219818597890337,3.6888794541139363,2.6120013946580585,0.0,0.06219756792301123,1.6094379124341003,0.7561303090382845,1.6094379124341003,0.503476584795155
4.406719247264253,2.979989192635216,1.0986122886681098,0.9900096114709047,1.791759469228055,0.8647582186072558,2.5649493574615367,1.9574138158947587,3.295836866004329,3.53877709799686,3.6888794541139363,2.9460719177114663,0.0,0.1440691434249866,1.6094379124341003,1.2331763325789242,1.6094379124341003,0.07778307739387302
4.406719247264253,3.6501154869342094,1.0986122886681098,0.4356164115565072,1.791759469228055,0.0,2.5649493574615367,5.474743533502253,3.295836866004329,2.4521447397663905,3.6888794541139363,1.7490451578773185,0.0,0.050439981860595576,1.6094379124341003,0.5988184233487253,1.6094379124341003,2.1273710889431765
