S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.0473387012557926,0.6931471805599453,0.8663038492531068,1.9694406464655074,1.9322386482895966,3.3262343431887,1.3297700172699942,0.0,0.0,0.0,0.0,0.6061358035703155,0.12086691374888825
1.0986122886681098,0.7939154816236706,0.6931471805599453,0.844992508975749,1.9459101490553132,3.3104096072901843,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.9454952503366908
1.0986122886681098,0.9028211539373391,0.6931471805599453,0.7505917749191294,1.9299098077088723,1.8546849592659813,3.332204510175204,1.066655577913904,0.0,0.0,0.0,0.5648361781843377,0.6359887667199967,0.8978922797176868
1.0986122886681098,1.205639954801998,0.6931471805599453,1.4009730055027112,1.9136492868370918,3.6096268784002463,3.332204510175204,1.714251025747709,0.0,0.0,0.0,0.5262410443570571,0.5753641449035619,1.100484077369684
1.0986122886681098,0.9298608689968263,0.6931471805599453,1.681880468667678,1.8971199848858813,2.7987230311116997,3.332204510175204,2.0040936216581566,0.0,0.0,0.0,0.34856950626663524,0.5108256237659907,1.2947804731293568
1.0986122886681098,0.8150637400346007,0.6931471805599453,0.9789735221756013,1.8803128665695001,3.613383344160794,3.332204510175204,1.594081646545495,0.0,0.0,0.0,0.40806965085960445,0.44183275227903923,0.9177816182765671
1.0986122886681098,0.8902683089325523,0.6931471805599453,1.1181612797746487,1.8632184332102,1.7419998599903606,3.332204510175204,0.6506542101692181,0.0,0.0,0.0,0.09036772519272954,0.36772478012531734,1.0999208508877771
1.0986122886681098,1.222044256808843,0.6931471805599453,0.666462489887724,1.8458266904983307,2.2514182122588418,3.332204510175204,1.421597774987389,0.0,0.0,0.0,0.3416300353061067,0.2876820724517809,1.8193599969952716
1.0986122886681098,1.1531838209145178,0.6931471805599453,1.1763875820012846,1.8281271133989299,3.473619448917002,3.332204510175204,1.9542307314443925,0.0,0.0,0.0,0.19898261631632574,0.20067069546215122,0.8885898585464115
1.0986122886681098,1.0003466089015303,0.6931471805599453,1.418619475429357,1.8101086078962514,2.6765461529522954,3.332204510175204,0.8513172353604783,0.0,0.0,0.0,0.25777494019489616,0.1053605156578263,1.187517889599687
1.0986122886681098,1.0474142904566128,0.6931471805599453,0.17969116465220003,1.791759469228055,2.6527744922643883,3.332204510175204,1.4837356879568204,0.0,0.0,0.0,0.0,0.0,1.0281248986840597
