S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,3.1354942159291497,3.5351683455796343,2.3978952727983707,2.3448650609869333,4.962844630259907,4.510972925856334,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,4.948483319576681,3.1354942159291497,3.1121904385121333,2.3978952727983707,3.0074347486768556,4.962844630259907,3.523259120101033,3.7376696182833684,4.154719622996017,3.091042453358316,1.276477025964081,3.258096538021482,1.6953834996621853,3.5553480614894135,3.5065262533999255,1.9459101490553132,2.3841402421189533
5.4680601411351315,5.430811537616732,3.1354942159291497,2.9269764033192267,2.3978952727983707,2.7957463631540738,4.962844630259907,4.51810672921893,3.7376696182833684,3.0411677926024527,3.091042453358316,1.4911796662327617,3.258096538021482,3.414658956277382,3.5553480614894135,3.6036622004615206,1.9459101490553132,3.996368744592384
5.4680601411351315,5.152062342665241,3.1354942159291497,3.7641698568730044,2.3978952727983707,2.401175621990306,4.962844630259907,3.657511216123499,3.7376696182833684,4.016183771942318,3.091042453358316,2.44777002647513,3.258096538021482,3.1820474029861634,3.5553480614894135,3.3944721664346416,1.9459101490553132,3.531207990780158
5.4680601411351315,5.418056330333197,3.1354942159291497,3.204610196211997,2.3978952727983707,1.7358402243858342,4.955827057601261,5.017627104711368,3.7376696182833684,4.4982133369781305,3.091042453358316,2.954591342294041,3.258096538021482,2.068831366115054,3.5553480614894135,3.10762659652218,1.9459101490553132,1.7522670139995975
5.458166067489932,4.852102672268785,3.1354942159291497,4.148501623552502,2.3353749158170367,2.3221299352988685,4.9858871244070615,5.669099636746536,3.729701448634191,3.009295687549961,3.091042453358316,2.3017809180005755,3.258096538021482,3.514839209878213,3.5553480614894135,3.106301649536087,1.9459101490553132,2.393525333064778
5.448173122092414,5.185374976162387,3.1354942159291497,3.5722038002518075,2.268683541318364,2.245546479873459,5.015069891164122,3.8145298404876384,3.721669276936927,4.181913981962498,3.091042453358316,2.6993029098753407,3.258096538021482,3.596110296830136,3.5553480614894135,3.8422999105032756,1.9459101490553132,4.347375250493369
5.438079308923196,5.861772085743326,3.1354942159291497,3.9506382476418564,2.1972245773362196,1.674137891346356,5.043425116919247,4.8000562962423885,3.713572066704308,3.6593634070639114,3.091042453358316,4.6270621682594,3.258096538021482,2.094915053044542,3.5553480614894135,3.169186003742077,1.9459101490553132,3.5482897202912884
5.438079308923196,4.8615848946689475,3.1354942159291497,2.502238507461204,2.1972245773362196,2.7266524227677005,5.043425116919247,4.9983352599922455,3.713572066704308,4.887525512115905,3.091042453358316,2.597453160830779,3.258096538021482,3.0227705850867985,3.5553480614894135,3.1016207119707477,1.9459101490553132,3.2514691508671874
5.438079308923196,6.2665782145125295,3.1354942159291497,3.5022065446556585,2.1972245773362196,1.851460234099942,5.043425116919247,4.458613395342555,3.713572066704308,4.558183341245309,3.091042453358316,2.471661754674585,3.258096538021482,2.0525065673938836,3.5553480614894135,4.150670995763344,1.9459101490553132,3.1014252372539532
5.438079308923196,4.789504759888977,3.1354942159291497,3.7458808256068385,2.1972245773362196,2.7055669893256797,5.043425116919247,3.4131182268726903,3.713572066704308,3.673526908424671,3.091042453358316,2.03051238954831,3.258096538021482,2.7540855549213967,3.5553480614894135,3.646411019356155,1.9459101490553132,4.360127400862252
5.438079308923196,5.788928643274478,3.1354942159291497,4.266851256281905,2.1972245773362196,3.192249964853982,5.043425116919247,4.068429255192113,3.713572066704308,6.02497781667912,3.091042453358316,2.482632511151133,3.258096538021482,2.2437401804921113,3.5553480614894135,3.1316680419595713,1.9459101490553132,1.7589378726386895
