RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,1.6070859231539256,0.0,1.0042869273197643,0.0,1.4892505708600041,0.0,1.2255437662349544,0.0,0.8147718711559766
0.0,1.8712491563089666,0.0,0.8471135168153056,0.0,1.6424318210864202,0.0,2.4019671541361705,0.0,2.1395588796588916
0.0,0.0,0.0,1.8914175389927332,0.0,0.19732701504577888,0.0,0.6955280997583076,0.0,0.9587545783939087
0.0,2.1685350160371595,0.0,0.0,0.0,2.3660983365572115,0.0,4.4241159525519205,0.0,2.3091243247082076
0.0,0.0,0.0,0.7274851781230731,0.0,2.8445604637925195,0.0,0.13362878713560256,0.0,1.4092611084516455
0.0,0.4726647741230745,0.0,0.0,0.0,3.511690813202219,0.0,0.2769370511955779,0.0,0.8357780746812924
0.0,0.0,0.0,1.4861983562422307,0.0,0.7480380604459187,0.0,1.343530569019785,0.0,0.02488420523847179
0.0,0.9619377801628618,0.0,0.29081614196234473,0.0,3.399318529188089,0.0,0.0,0.0,0.4034683169308929
0.0,0.0,0.0,0.41753031463059265,0.0,0.37493177550372936,0.0,1.711207663414553,0.0,0.7391181305825433
0.0,1.1834652016057017,0.0,0.8393166129443737,0.0,0.8015929121655593,0.0,1.2504697272356475,0.0,1.6009803658683492
0.0,0.826608282936293,0.0,0.4635192785559761,0.0,2.0863882829477984,0.0,2.3713014101017906,0.0,0.07636893133200218
0.0,5.334188806416696,0.0,0.1764791731268146,0.0,3.0576523471873984,0.0,1.0134623878981257,0.0,0.5398146032698057
