RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated
0.0,1.6070859231539256,0.0,1.0042869273197643,0.0,1.4892505708600041,0.0,1.2255437662349544,0.0,0.8147718711559766
0.0,1.6221649974188057,0.0,0.0,0.0,1.918455234005839,0.0,3.6052519277296327,0.0,1.54365803382469
0.0,2.4397548128183932,0.0,0.0,0.0,2.861646660971245,0.0,0.0,0.0,0.0
0.0,2.9826766215270126,0.0,0.7674837177656175,0.0,3.313015610481834,0.0,0.584000765052002,0.0,0.2866133622829853
0.0,1.262431250612683,0.0,1.0942259388100863,0.0,2.949833172133725,0.0,0.3372472488429695,0.0,0.07126756253039412
0.0,2.472190133363183,0.0,0.0,0.0,2.423130828726765,0.0,1.0804316374876854,0.0,0.7896654329742995
0.0,1.080199948972652,0.0,1.8985842733536682,0.0,2.566088976767733,0.0,1.912637866681326,0.0,0.47873524020574604
0.0,4.805476376808852,0.0,0.38879611090995536,0.0,0.5890256926741042,0.0,2.303368767038559,0.0,0.3231696834066483
0.0,1.8845951356783708,0.0,1.2681515548784126,0.0,1.0053588746586926,0.0,2.1234689221005016,0.0,2.400800453809156
0.0,2.2566424712035507,0.0,0.4466807577033266,0.0,2.098918018193407,0.0,2.2036826376265983,0.0,0.6490356612695359
0.0,2.1726195556576062,0.0,1.4627211908521347,0.0,0.2079529028987699,0.0,1.9163457818423368,0.0,0.14092186174208177
0.0,1.6475011294929884,0.0,1.6256684102457193,0.0,0.1180118897370388,0.0,2.142309719437067,0.0,1.0415664234184163
