Index,Lower,Upper,Predicted,Actual
146,9530.35,15538.69,12447.56,12961
147,9480.03,15485.9,12468.68,13684
148,9586.06,15463.42,12587.51,13669
149,9586.36,15475.44,12624.21,13844
150,9767.69,15615.04,12704.47,13784
151,9798.93,15724.61,12761.96,13732
152,9908.78,15694.02,12822.38,13706
153,9975.2,15680.63,12866.61,13796
154,10150.46,15816.43,12971.49,13816
155,10163.18,15790.0,12955.8,13816
156,10271.89,15751.51,13036.59,13873
157,10269.24,15887.99,13124.83,13853
158,10412.96,15808.05,13145.06,13878
159,10498.85,15989.62,13172.53,14010
160,10532.32,15978.29,13253.82,14010
161,10479.59,15946.09,13239.67,14012
162,10559.14,15871.12,13266.9,14012
163,10712.36,16035.95,13365.56,14012
164,10775.5,16110.75,13411.89,14614
165,10779.55,16147.77,13460.08,14012
166,10887.01,16128.6,13524.01,14202
167,10906.64,16117.35,13557.51,14197
168,11037.3,16040.17,13578.8,14202
169,11035.92,16147.66,13584.69,14212
170,11104.3,16161.95,13676.52,14326
171,11187.24,16248.47,13700.11,14263
172,11245.98,16273.18,13745.51,14271
173,11342.34,16237.37,13758.95,14377
174,11341.38,16233.26,13767.82,14377
175,11385.14,16245.93,13812.02,14377
176,11528.69,16314.26,13886.01,14497
177,11419.46,16308.37,13898.55,14503
178,11601.56,16284.26,13931.9,14651
179,11638.18,16380.86,13973.36,15004
180,11622.95,16470.56,14032.36,15180
181,11800.89,16463.49,14142.5,15185
182,11813.85,16521.27,14166.17,15187
