Index,Lower,Upper,Predicted,Actual
752,161821.14,171498.42,166842.25,169286
753,161998.88,171837.23,167014.79,169313
754,162237.41,171889.02,167086.82,169312
755,162438.84,172130.69,167320.77,169313
756,162497.56,172360.46,167376.08,169093
757,162411.64,172221.61,167481.78,170144
758,162792.18,172458.89,167686.35,170164
759,162919.03,172644.02,167721.84,170219
760,163077.13,172755.82,167970.32,170045
761,163113.38,172797.91,168038.52,170046
762,163204.96,173000.47,168150.07,170103
763,163541.06,172968.16,168310.1,170189
764,163722.71,173153.19,168458.32,170194
765,163737.38,173262.74,168488.42,170194
766,163896.0,173392.76,168614.32,170424
767,163986.75,173368.34,168752.2,170436
768,164293.19,173508.47,168886.56,170425
769,164337.94,173531.04,168905.09,170429
770,164370.77,173655.03,168985.68,170533
771,164434.29,173583.36,169031.1,170283
772,164489.84,173811.38,169168.89,170325
773,164765.01,173844.43,169309.61,170324
774,164782.1,173866.65,169283.01,170227
775,165046.69,173908.55,169478.93,172320
776,164996.37,174020.03,169530.29,172326
777,165215.55,174228.24,169692.54,172445
778,165480.15,174499.74,169946.31,172495
779,165394.84,174705.58,170008.44,172510
780,165526.01,174548.19,170147.55,172676
781,165732.89,174948.01,170295.32,172967
782,165901.84,175192.93,170496.93,173494
783,165842.54,175211.23,170699.25,173584
784,166150.01,175457.83,170812.02,173648
785,166317.06,175722.62,171061.23,173566
786,166485.7,175700.55,171113.68,173601
787,166667.53,176148.91,171240.57,173746
788,166798.45,176094.31,171424.91,174631
789,166950.72,176375.49,171671.54,174727
790,166990.78,176543.42,171867.4,174736
791,167162.93,176844.95,172026.33,174898
792,167488.08,177091.46,172155.77,174922
793,167641.84,177201.15,172397.3,174468
794,167689.24,177351.49,172473.99,174446
795,167758.98,177484.67,172579.9,174448
796,167753.65,177532.44,172665.91,174468
797,168273.11,177550.31,172760.13,174470
798,168169.15,177730.15,172947.48,174479
799,168272.62,177689.43,173044.6,174476
800,168386.32,177794.71,173084.24,174356
801,168472.31,177942.66,173196.6,173405
802,168579.04,177875.95,173225.07,173409
803,168686.35,177924.31,173198.51,173404
804,168684.2,177841.4,173190.66,173396
805,168925.52,177749.5,173230.77,173896
806,168932.28,177689.74,173268.02,174026
807,168842.38,177619.07,173267.65,174027
808,168850.45,177636.96,173339.38,174077
809,168979.32,177734.24,173439.71,174204
810,169168.02,177656.04,173486.09,174234
811,169250.92,177684.15,173514.14,165104
812,168007.81,177869.33,172955.49,166727
813,167564.62,177832.83,172714.87,167110
814,167040.56,177544.34,172327.3,167652
815,166670.4,177319.93,171943.0,166953
816,166234.8,177305.76,171754.47,167109
817,165844.36,176917.31,171416.76,167204
818,165295.96,176825.56,171252.61,167447
819,165099.95,176474.72,170964.39,167264
820,165029.48,176461.89,170714.68,167254
821,164811.06,176322.56,170495.76,167409
822,164626.11,176194.79,170311.1,167379
823,164313.18,175950.77,170078.94,167536
824,164214.27,175763.99,169964.43,167546
825,164113.25,175569.63,169900.21,167555
826,163872.15,175354.12,169726.17,168717
827,164015.62,175438.78,169615.02,168764
828,164092.57,175434.67,169608.27,168977
829,163938.16,175354.29,169527.78,169023
830,164049.68,175120.93,169547.09,172616
831,164047.23,175392.5,169718.1,172739
832,164495.82,175526.95,169921.95,172749
833,164668.77,175650.42,170124.34,172851
834,164607.43,175734.79,170222.77,172968
835,164805.77,176184.41,170437.01,172997
836,164958.32,176119.57,170639.07,173141
837,165204.21,176251.39,170770.18,173161
838,165206.86,176510.07,170857.28,173172
839,165522.49,176422.47,171004.68,173393
