Index,Lower,Upper,Predicted,Actual
70,2576.99,6564.03,4531.09,5538
71,2591.92,6570.37,4586.02,5558
72,2680.78,6617.57,4662.26,5573
73,2809.42,6687.65,4723.47,5564
74,2805.94,6735.02,4765.21,5764
75,2879.78,6830.24,4851.79,5835
76,2872.87,6833.54,4908.72,5848
77,3037.24,6927.07,4975.99,5958
78,3139.19,6931.71,5000.76,5955
79,3074.77,7105.3,5058.13,5977
80,3164.44,7083.72,5114.5,6107
81,3208.11,7162.76,5203.29,5695
82,3290.82,7143.53,5201.66,5698
83,3361.87,7210.88,5248.78,5573
84,3287.98,7128.18,5237.68,5553
85,3426.48,7181.18,5253.65,5613
86,3486.91,7105.97,5279.52,5523
87,3446.76,7147.74,5292.83,5501
