S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,3.1354942159291497,3.5351683455796343,2.3978952727983707,2.3448650609869333,4.962844630259907,4.510972925856334,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,5.4905560402659965,3.1354942159291497,3.4300455291120393,2.3978952727983707,2.751890554169766,4.962844630259907,5.222197792600658,3.7376696182833684,4.375733883407413,3.091042453358316,1.3470125399890773,3.258096538021482,3.119254763571561,3.5553480614894135,3.4629947521570026,1.9459101490553132,2.8597042345665886
5.4680601411351315,4.311552654343765,3.1354942159291497,3.216485075838799,2.3978952727983707,3.0808903938184633,4.962844630259907,6.539213771869655,3.7376696182833684,5.32062424669741,3.091042453358316,2.363195852744449,3.258096538021482,2.96844850300676,3.5553480614894135,4.133927974369558,1.9459101490553132,2.70943277339378
5.4680601411351315,5.412187290772421,3.1354942159291497,3.601315630445218,2.3978952727983707,2.4505025941292784,4.962844630259907,3.334193523438458,3.7376696182833684,3.4449425930583444,3.091042453358316,1.5115149127647038,3.258096538021482,4.333521452484033,3.5553480614894135,3.872766406477081,1.9459101490553132,2.052543651811207
5.4680601411351315,4.525636648609384,3.1354942159291497,3.408747571616326,2.3978952727983707,1.8696487670541782,4.955827057601261,6.042617959285715,3.7376696182833684,2.556238054878774,3.091042453358316,2.701110836035446,3.258096538021482,2.5088867033261377,3.5553480614894135,2.7424186484601796,1.9459101490553132,3.6734100405349874
5.458166067489932,5.13537821025772,3.1354942159291497,3.7678668037397545,2.3353749158170367,1.8518393563568452,4.9858871244070615,4.589267767464772,3.729701448634191,4.554785171353411,3.091042453358316,0.8562915270843201,3.258096538021482,2.4725025300601327,3.5553480614894135,3.4724167314272907,1.9459101490553132,1.876649205504253
5.448173122092414,4.352741690521894,3.1354942159291497,3.6139865419961317,2.268683541318364,1.2793513766579667,5.015069891164122,4.413582462149689,3.721669276936927,4.658788656898145,3.091042453358316,3.477680135288361,3.258096538021482,3.058453203805942,3.5553480614894135,3.550721965242024,1.9459101490553132,2.571022554924374
5.438079308923196,5.213348355025027,3.1354942159291497,3.3627815097610636,2.1972245773362196,2.6615946901677288,5.043425116919247,5.178081589489134,3.713572066704308,3.1532474124874623,3.091042453358316,2.9215296043886183,3.258096538021482,3.030221630445781,3.5553480614894135,3.1993702706877856,1.9459101490553132,1.5119250977446912
5.438079308923196,5.194883395436142,3.1354942159291497,3.232077019287615,2.1972245773362196,1.4950358853004124,5.043425116919247,4.3607066770874106,3.713572066704308,4.149449819886722,3.091042453358316,3.1738424843912822,3.258096538021482,3.4893265191399143,3.5553480614894135,3.6192670607282156,1.9459101490553132,3.2435934961120862
5.438079308923196,4.305992077039037,3.1354942159291497,2.8767420305915596,2.1972245773362196,2.238661116929014,5.043425116919247,4.268635274400934,3.713572066704308,3.895325603467438,3.091042453358316,3.016218281634325,3.258096538021482,4.55315958735346,3.5553480614894135,3.944806174737697,1.9459101490553132,1.3120533166344923
5.438079308923196,5.99333549200311,3.1354942159291497,3.982060065988875,2.1972245773362196,3.400932672479387,5.043425116919247,5.504727944684919,3.713572066704308,3.7246746376556037,3.091042453358316,2.456484720141523,3.258096538021482,1.7601611255784764,3.5553480614894135,3.3873429359357767,1.9459101490553132,4.578528986482511
5.438079308923196,5.616637154152968,3.1354942159291497,2.5420714630256915,2.1972245773362196,2.4809545991583772,5.043425116919247,4.347561374652827,3.713572066704308,3.6931633423732246,3.091042453358316,1.9501056250680382,3.258096538021482,1.8455887720588038,3.5553480614894135,3.3246453671962053,1.9459101490553132,4.070639776093264
