S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.465908118654584,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,3.258096538021482,2.5343843620444226,4.770684624465665,4.506338197135906,4.9918892512752,4.339183241919254,2.302585092994046,1.5851806544732807,0.1941560144409574,0.4960677056471013
4.465908118654584,3.3325105532193744,1.791759469228055,1.5418110832583443,3.332204510175204,2.9930886751614416,1.0986122886681098,0.6094018401480606,0.0,0.046059528946541695,0.0,0.0,3.258096538021482,1.9335648863908914,4.770684624465665,4.292046955875118,4.992374334961647,5.017118514051518,2.302585092994046,0.9174167403688726,0.25131442828090605,0.33221597076219234
4.465908118654584,2.135402352257245,1.791759469228055,0.9776422817023132,3.332204510175204,2.8684076455233725,1.0986122886681098,0.2687220137095637,0.0,0.5116160527493514,0.0,0.06249464029354395,3.258096538021482,3.9725015072288175,4.770684624465665,4.258549205610458,4.992859183455994,5.418310315697714,2.302585092994046,2.2800462853950143,0.3053816495511818,0.7247186608093458
4.465908118654584,3.805365068280659,1.791759469228055,1.307823743266072,3.332204510175204,1.919969943879638,1.0986122886681098,0.19295805395676058,0.0,0.8591370402882277,0.0,0.8339494336207166,3.258096538021482,2.963069803392862,4.770684624465665,4.75529970521606,4.993343796986195,4.9260740812189,2.302585092994046,2.8122258493473207,0.35667494393873234,0.6829427264428841
4.465908118654584,4.0652231687416895,1.791759469228055,1.7739995376208224,3.332204510175204,3.0340670491506585,1.0986122886681098,0.9024731046539562,0.0,0.6680746058773045,0.0,0.0,3.258096538021482,2.479485685520458,4.770684624465665,4.365318963400595,4.993828175779875,4.5917245457867635,2.302585092994046,1.6600047496627321,0.4054651081081644,0.6600130582547169
4.465908118654584,1.8328722250680596,1.791759469228055,0.3817191556901164,3.332204510175204,3.5805802052519065,1.0986122886681098,0.5378103297173703,0.0,0.22485604898321834,0.0,0.008806612606498558,3.258096538021482,3.455767396953617,4.770684624465665,4.585318815074927,4.994312320064325,4.092815598979452,2.302585092994046,1.6555413075581218,0.4519851237430572,0.0
4.465908118654584,3.0328082179938156,1.791759469228055,0.7124281151688399,3.332204510175204,3.8599546163862395,1.0986122886681098,0.5843573812464511,0.0,0.1066340698801096,0.0,0.1860971593408418,3.258096538021482,1.9291153051274028,4.770684624465665,4.883638790463759,4.99479623006651,4.795396596393012,2.302585092994046,1.6647737310913888,0.49643688631389105,0.08839262361706596
4.465908118654584,3.466366177671301,1.791759469228055,1.5056859961329607,3.332204510175204,2.9471329874020045,1.0986122886681098,1.160387726727028,0.0,1.0547579371520144,0.0,0.05971127277914336,3.258096538021482,2.9595079592412237,4.770684624465665,4.669272979994533,4.995279906013061,6.3914676896039015,2.302585092994046,1.711214257763328,0.5389965007326869,0.5239424370963082
4.465908118654584,3.1803405969249994,1.791759469228055,0.9435561386991818,3.332204510175204,1.9502534944770349,1.0986122886681098,0.037374745209668436,0.0,1.2305375776951581,0.0,0.18656434398055582,3.258096538021482,2.28699412479325,4.770684624465665,4.388991088385709,4.995763348130285,3.994593116600822,2.302585092994046,1.0816284215422898,0.5798184952529422,0.26446258909621095
4.465908118654584,2.730751138026341,1.791759469228055,0.9387005830894029,3.332204510175204,3.0506283403104906,1.0986122886681098,0.03463234893412637,0.0,0.05374534685510607,0.0,0.0,3.258096538021482,2.412598224560654,4.770684624465665,4.677384193009054,4.996246556644156,5.01181775695007,2.302585092994046,1.906064209926906,0.6190392084062234,1.2841496953984286
4.465908118654584,3.177507681963378,1.791759469228055,0.8917055477178826,3.332204510175204,3.8319798564418885,1.0986122886681098,0.4594340531124613,0.0,0.7472208758315649,0.0,0.547638945093384,3.258096538021482,1.862375505073094,4.770684624465665,4.305436421950479,4.996729531780326,4.548596454033172,2.302585092994046,1.2941628613724665,0.6567795363890704,0.5101975423714907
4.465908118654584,3.3419141822564833,1.791759469228055,0.26295985345882,3.332204510175204,2.4325002116232044,1.0986122886681098,0.7394936553228235,0.0,1.0209149635815504,0.0,0.0,3.258096538021482,3.7658738018530853,4.770684624465665,4.9543862519677315,4.997212273764115,4.255135371141905,2.302585092994046,2.1393723808841245,0.6931471805599453,0.0
