S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.7306354231005716,3.258096538021482,2.857108006649348
0.0,0.0,3.258096538021482,2.004049461231456
0.0,0.6697224272864233,3.258096538021482,1.981707464671732
0.0,0.11354236655173966,3.258096538021482,3.0223163477090886
0.0,0.0,3.258096538021482,3.421545202176998
0.0,0.23841081924436222,3.258096538021482,1.4571633747838573
0.0,0.9190544572828347,3.258096538021482,1.5399724631449871
0.0,0.0,3.258096538021482,2.4614723262249822
0.0,0.7640032220801631,3.258096538021482,1.6954317068003653
0.0,0.6750751134879691,3.258096538021482,2.7805685955161112
0.0,0.7735330247891635,3.258096538021482,2.209471266484313
