S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.0,3.258096538021482,2.6425461522285913
0.0,0.33884648352236557,3.258096538021482,2.793519250600733
0.0,0.585208573237304,3.258096538021482,2.464168018524546
0.0,0.5687442064608068,3.258096538021482,2.7854663041836685
0.0,0.22079406846667593,3.258096538021482,3.1088265752938864
0.0,0.25222659521185253,3.258096538021482,2.3213037109364656
0.0,0.6951211968417446,3.258096538021482,3.2615421724931792
0.0,0.0,3.258096538021482,2.5721034343291733
0.0,0.5135319958133335,3.258096538021482,2.2736745190909926
0.0,0.5302403556318842,3.258096538021482,2.651844575372468
0.0,0.41624273069745005,3.258096538021482,2.0364650491755754
