S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.42982994417864157,3.258096538021482,3.479446653214929
0.0,0.2975186930820857,3.258096538021482,2.681209976159912
0.0,0.0,3.258096538021482,3.262155053481232
0.0,0.1917335192489683,3.258096538021482,2.581493739467419
0.0,0.0,3.258096538021482,2.5575278230554037
0.0,0.6103240835366939,3.258096538021482,3.072845790191374
0.0,0.07434170550966646,3.258096538021482,1.841945357315173
0.0,0.5758994910644437,3.258096538021482,2.6144461923103965
0.0,0.0,3.258096538021482,2.1565033798057636
0.0,0.7921236673671905,3.258096538021482,2.6242370716843477
0.0,0.30829070242801326,3.258096538021482,0.7245227370043603
