S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.15535162323802634,3.258096538021482,1.8228956893889339
0.0,0.0,3.258096538021482,1.5415147526955342
0.0,0.6119729836197817,3.258096538021482,2.5008549341005843
0.0,0.15813588936606615,3.258096538021482,2.156835528207061
0.0,0.19731992653996538,3.258096538021482,1.6329474831652357
0.0,0.35297400251231315,3.258096538021482,2.970919460282379
0.0,0.5763669252525278,3.258096538021482,1.0844322817280339
0.0,0.6743995749995025,3.258096538021482,2.2601539502949946
0.0,0.8970107985483844,3.258096538021482,2.1344143615932603
0.0,0.20879426192035527,3.258096538021482,3.7476514867640223
0.0,0.6691022807130078,3.258096538021482,2.394298298978653
