S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.0,3.258096538021482,2.6861096983166632
0.0,0.3121286946013368,3.258096538021482,1.5415488132956092
0.0,0.1185575020982007,3.258096538021482,3.1716180047007523
0.0,0.7507754057611062,3.258096538021482,3.592806445930469
0.0,0.36395565438066846,3.258096538021482,2.379945470704672
0.0,0.26119011127610814,3.258096538021482,2.9675711868996553
0.0,0.0,3.258096538021482,2.459407256662419
0.0,0.17104572975200222,3.258096538021482,3.415191188375561
0.0,0.33672761735828316,3.258096538021482,2.95447688164007
0.0,0.17687210934576655,3.258096538021482,2.272916077996204
0.0,0.19579753963888785,3.258096538021482,2.7141050401955953
