S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.6673260513228645,3.258096538021482,1.9401172504038344
0.0,0.25637630058863925,3.258096538021482,2.0941427927682206
0.0,0.5410381086414731,3.258096538021482,2.8332817138053397
0.0,0.0,3.258096538021482,0.5067864770548312
0.0,0.0,3.258096538021482,1.6866369788957636
0.0,0.4361266554091221,3.258096538021482,2.023290744026135
0.0,0.8060335162682171,3.258096538021482,3.128905624104134
0.0,0.3622127504656785,3.258096538021482,2.619461907400421
0.0,0.2854867171667896,3.258096538021482,1.8484831253693081
0.0,0.0,3.258096538021482,3.0913528292271324
0.0,0.1398395329798221,3.258096538021482,1.4424271824119324
