S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,2.3978952727983707,2.3448650609869333,0.6931471805599453,2.6336389706392938,4.962844630259907,4.510972925856334,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,5.768201070365072,2.3978952727983707,3.314617694638127,0.6931471805599453,4.159601902347419,4.962844630259907,5.047560371234117,3.7376696182833684,4.0827376280290135,3.091042453358316,2.1467361411496615,3.258096538021482,3.0406315082218374,3.5553480614894135,2.685194487024498,1.9459101490553132,3.0388089093230874
5.4680601411351315,4.669939094656281,2.3978952727983707,2.3354110533618755,0.6931471805599453,4.241628150933067,4.962844630259907,4.942453574770688,3.7376696182833684,3.549059611512507,3.091042453358316,2.203610182104951,3.258096538021482,3.2200743539405834,3.5553480614894135,4.349597012256516,1.9459101490553132,2.8954531803079573
5.4680601411351315,6.390925583137014,2.3978952727983707,1.9225638288874483,0.6931471805599453,1.0642301090258852,4.962844630259907,7.091741400216079,3.7376696182833684,4.74516539035385,3.091042453358316,2.2133293481130507,3.258096538021482,1.6410613370772942,3.5553480614894135,2.824949195478259,1.9459101490553132,3.032501526295337
5.4680601411351315,5.963897133379742,2.3978952727983707,3.187441784850459,0.6931471805599453,1.6563365212099908,4.955827057601261,5.451709153504731,3.7376696182833684,3.5012931259804843,3.091042453358316,2.2644853065676656,3.258096538021482,4.02994357489583,3.5553480614894135,2.9093406324227327,1.9459101490553132,2.921525918763442
5.458166067489932,7.172984730009767,2.3353749158170367,1.623506875782921,0.6931471805599453,3.785338698430532,4.9858871244070615,5.5723734132004585,3.729701448634191,5.925746259922631,3.091042453358316,3.858658402784301,3.258096538021482,2.6179267175165446,3.5553480614894135,2.637128894193216,1.9459101490553132,3.706691439265178
5.448173122092414,4.682049733892675,2.268683541318364,2.045603291095123,0.6931471805599453,4.90445433479305,5.015069891164122,4.567099913748235,3.721669276936927,3.1569435952692118,3.091042453358316,1.2732573834805496,3.258096538021482,3.4798394991387305,3.5553480614894135,3.299224185433327,1.9459101490553132,2.1891692018218576
5.438079308923196,4.536150652259266,2.1972245773362196,2.0728910215856287,0.6931471805599453,0.0,5.043425116919247,4.614291111170312,3.713572066704308,3.4583548469795007,3.091042453358316,2.8539230438735683,3.258096538021482,0.6291556256278477,3.5553480614894135,2.9211599938168282,1.9459101490553132,4.4353486841646035
5.438079308923196,4.727018032577886,2.1972245773362196,2.3761896647745906,0.6931471805599453,1.3793981344566821,5.043425116919247,4.574724200278455,3.713572066704308,3.3718128762041784,3.091042453358316,1.7949434773535105,3.258096538021482,0.19283196136880454,3.5553480614894135,2.5298846534896966,1.9459101490553132,3.0510586560696833
5.438079308923196,4.779648573312221,2.1972245773362196,1.1746912831611782,0.6931471805599453,2.984289241899387,5.043425116919247,4.41301295066259,3.713572066704308,4.164931115457658,3.091042453358316,2.3351570954257697,3.258096538021482,2.1642111613823003,3.5553480614894135,3.200563584157231,1.9459101490553132,3.148728543380673
5.438079308923196,4.895491313746151,2.1972245773362196,2.20049033442498,0.6931471805599453,7.305241031510115,5.043425116919247,5.620910926042841,3.713572066704308,3.1842580948210983,3.091042453358316,2.265782573249538,3.258096538021482,0.4898764848454378,3.5553480614894135,3.022453622161894,1.9459101490553132,2.4848890830140746
5.438079308923196,4.8745240794091655,2.1972245773362196,2.782679948595914,0.6931471805599453,4.832510200139894,5.043425116919247,3.8690561827388414,3.713572066704308,1.9376381473533117,3.091042453358316,2.352828705858755,3.258096538021482,3.387228456866958,3.5553480614894135,3.764560502730319,1.9459101490553132,2.2271124030242477
