RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.41314405009518,5.170483995038151,5.634506233527824,5.627621113690637,5.480459152123185,3.8066624897703196,4.348547832773054,4.465908118654584,4.783498160118609,5.8377304471659395,6.054502525136856
5.1298987149230735,6.495943831966618,5.1647859739235145,5.931892870031138,5.634789603169249,5.598671239964349,3.784189633918261,4.842631207258513,4.454347296253507,5.005359241842816,5.857933154483459,5.559236060103097
5.762051382780177,4.703478065250147,5.817111159963204,5.7345209931518495,5.8944028342648505,4.727001353038136,4.430816798843313,3.4588209549056073,4.663439094112067,4.874130936854757,6.284134161070802,5.3824710836604215
5.726847747587197,4.982915452369296,5.814130531825066,5.784458003771925,5.921578419643816,5.224063496320306,4.430816798843313,5.081733002483743,4.663439094112067,5.07384546695586,6.289715570908998,6.648641381665693
5.739792912179234,5.655779325869844,5.817111159963204,5.632064557306562,5.963579343618446,5.154401574600797,4.442651256490317,3.214844909748807,4.663439094112067,5.001895648505811,6.295266001439646,5.777367429501347
5.723585101952381,5.338320707290426,5.820082930352362,5.429032659855915,5.968707559985366,6.263473795740269,4.418840607796598,4.714959090866813,4.663439094112067,5.108631312849774,6.304448802421981,6.351965989309759
5.726847747587197,4.6225872560451755,5.823045895483019,6.4996168701702715,5.968707559985366,6.280784433803705,4.406719247264253,4.07097962135152,4.663439094112067,5.173314574288255,6.315358001522335,5.563648198183146
5.720311776607412,5.278064572485072,5.811140992976701,5.986080370976115,5.983936280687191,5.4703046046187564,4.382026634673881,4.805186774023386,4.663439094112067,3.964176879384005,6.311734809152915,6.09478501480136
5.707110264748875,5.430218191137889,5.811140992976701,5.255307947946322,5.726847747587197,5.8577231213111896,4.356708826689592,5.164878984928662,4.663439094112067,4.215797705245174,6.2878585601617845,6.644043522218733
5.733341276897746,5.581892372121104,5.811140992976701,5.435872049506588,5.739792912179234,5.669970351306785,4.356708826689592,5.641148753574686,4.663439094112067,5.110857967304733,6.289715570908998,6.835726715765866
5.717027701406222,5.315376594045983,5.808142489980444,6.19860432577638,5.726847747587197,4.772429990700775,4.356708826689592,4.728739120055168,4.663439094112067,4.356054917289999,6.289715570908998,5.560923612404915
5.707110264748875,5.233868407230346,5.755742213586912,5.598745816985312,5.755742213586912,5.1215366457877955,4.343805421853684,3.7589228034453996,4.672828834461906,4.748552251000067,6.293419278846481,6.538236783150175
