S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,0.677597103946597,0.0,0.7961899535595414,0.6931471805599453,1.560053312876883,1.9694406464655074,2.0395118474132357,3.3262343431887,3.036324354455169,0.0,0.0,0.0,0.3226806478633079,0.6061358035703155,1.2114515637509047
1.0986122886681098,1.1181135383252887,0.0,0.8252218999498445,0.6931471805599453,0.7637823862332808,1.9459101490553132,2.2816796736347467,3.332204510175204,1.9722656134607683,0.0,0.0,0.0,0.8892000644764199,0.6931471805599453,0.3522555359520203
1.0986122886681098,1.1654355592316192,0.0,1.8253418719167878,0.6931471805599453,1.025003860175445,1.9299098077088723,2.3579278674571396,3.332204510175204,0.837821795680699,0.0,0.0,0.0,0.4517406002953116,0.6359887667199967,1.1651208375668363
1.0986122886681098,0.7498135150540127,0.0,2.970870130118411,0.6931471805599453,1.1173785666066542,1.9136492868370918,2.336924046956206,3.332204510175204,0.7633371929571986,0.0,0.0,0.0,0.0,0.5753641449035619,0.9217322073117848
1.0986122886681098,1.0282916807443305,0.0,2.9383027267779083,0.6931471805599453,0.9630840268857795,1.8971199848858813,2.920975603545961,3.332204510175204,1.7064062954017862,0.0,0.0,0.0,0.0,0.5108256237659907,1.294829534326602
1.0986122886681098,1.0520610072629275,0.0,1.4122510282567453,0.6931471805599453,2.1032539656027707,1.8803128665695001,3.429428864224792,3.332204510175204,1.330801219279883,0.0,0.0,0.0,0.5420984174921576,0.44183275227903923,1.3012932039161629
1.0986122886681098,0.581841106485694,0.0,3.6136445745815706,0.6931471805599453,1.182566709108544,1.8632184332102,0.9242404851748254,3.332204510175204,1.4909438019673737,0.0,1.9384510463632592e-06,0.0,0.0,0.36772478012531734,1.0612763675880137
1.0986122886681098,1.0981167256707596,0.0,3.4382802001961372,0.6931471805599453,0.94071538374824,1.8458266904983307,2.721672185895322,3.332204510175204,1.5842091376469396,0.0,0.0,0.0,0.704793715294704,0.2876820724517809,1.0262381708772819
1.0986122886681098,1.5644336379474577,0.0,2.325172779807605,0.6931471805599453,1.0530453481012378,1.8281271133989299,2.714009016054303,3.332204510175204,1.7052440915751181,0.0,0.0,0.0,0.022857116184771847,0.20067069546215122,1.5308592592537398
1.0986122886681098,0.959245029952145,0.0,1.876882153442331,0.6931471805599453,1.1430374871251052,1.8101086078962514,2.360332645495075,3.332204510175204,0.46832395124570536,0.0,0.0,0.0,0.2327692588948119,0.1053605156578263,2.312739190453809
1.0986122886681098,1.5333978768141718,0.0,2.4674414328371723,0.6931471805599453,0.9438136207705274,1.791759469228055,3.1767115655650184,3.332204510175204,1.8035405036226262,0.0,0.0,0.0,0.16824923526195615,0.0,0.833567811374335
