S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.2582292407615498,4.248495242049359,4.258262203098688,4.1588830833596715,3.1225495094116162,1.3862943611198906,1.60512771954265,2.4849066497880004,2.9430171759443082
0.0,0.7406418182693524,4.248495242049359,4.268532280128332,4.1588830833596715,3.1833631282134798,1.3862943611198906,1.7612385113754905,2.4849066497880004,3.008866034942354
0.0,0.44262227674923327,4.248495242049359,4.2548520516732315,4.1588830833596715,4.063012817833445,1.3862943611198906,1.452257082459587,2.4849066497880004,2.217367100389244
0.0,0.2869482832827331,4.248495242049359,4.220989272220258,4.1588830833596715,2.7185951016940697,1.3862943611198906,2.0239521584908946,2.498699971920336,2.7986765833751677
0.0,0.7141516538080173,4.248495242049359,4.287735883531475,4.1588830833596715,3.213157307980191,1.3862943611198906,1.7840801967855549,2.512305623976115,2.376579673737612
0.0,0.6356046670566162,4.248495242049359,4.252862846609201,4.1588830833596715,2.41607321621958,1.3862943611198906,1.3607540310812083,2.5257286443082556,3.740946197710299
0.0,0.05869418846787297,4.248495242049359,4.276315097456851,4.1588830833596715,4.029630693747579,1.3862943611198906,1.6700848026134112,2.538973871058276,3.0881976862498615
0.0,0.0,4.248495242049359,4.243991827375483,4.1588830833596715,2.8205885074865917,1.3862943611198906,1.8228820196629707,2.5520459526256287,2.536735722811468
0.0,0.18456380943879672,4.248495242049359,4.285776720170743,4.1588830833596715,3.621835185896081,1.3862943611198906,1.4580504458207588,2.5649493574615367,3.9936112342377244
0.0,0.1800313436694208,4.248495242049359,4.259644369936137,4.1588830833596715,2.9300018395154503,1.3862943611198906,1.3530940005784846,2.5649493574615367,3.0219964709009277
0.0,0.5322663675926719,4.248495242049359,4.238122038322945,4.1588830833596715,3.391932630692734,1.3862943611198906,1.4872664101578608,2.5649493574615367,2.8374880442545383
0.0,0.3879497988102074,4.248495242049359,4.2728106000692,4.1588830833596715,3.7733368428420127,1.3862943611198906,2.026531218294406,2.5649493574615367,3.0328523857788476
