RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,5.660230675637414,3.044522437723423,1.99713243338835,2.70805020110221,1.3526317617903487,4.31748811353631,3.0050148457869916,1.3862943611198906,0.10586470560728012
4.454347296253507,4.5897191844499545,3.044522437723423,1.4768511895903293,2.70805020110221,2.0755314605662396,4.330733340286331,3.5423039003117625,1.3862943611198906,1.757521089719691
4.51085950651685,4.52819104213774,3.091042453358316,3.6388120259170833,2.70805020110221,3.314375070611966,4.709530201312334,5.347073401002623,1.3862943611198906,0.4181201923568513
4.672828834461906,4.2856580527864745,3.1780538303479458,4.259034454846796,2.70805020110221,4.798591463933404,4.736198448394496,4.154208203721626,1.3862943611198906,2.091879196510922
4.672828834461906,3.8478632116533458,3.1780538303479458,3.4347522390152676,2.70805020110221,4.627085096688805,4.74493212836325,6.112664625641445,1.3862943611198906,0.0
4.6913478822291435,4.730348289334799,3.258096538021482,6.1845746968677044,2.70805020110221,1.2488026145779105,4.574710978503383,3.738320779931374,1.3862943611198906,1.06405297912559
4.955827057601261,5.591471426209016,3.258096538021482,4.674359930304666,2.70805020110221,2.215084037566158,3.970291913552122,5.5518746934146295,1.3862943611198906,0.12267378873164703
4.969813299576001,3.2821527432300597,3.258096538021482,5.662600216227155,2.70805020110221,3.6830639675366297,4.143134726391533,1.395439951772269,1.3862943611198906,1.6019367857160751
4.969813299576001,7.271871866398251,3.258096538021482,3.9809780295222605,2.70805020110221,1.4945006770457954,4.127134385045092,3.752800458519684,1.3862943611198906,0.7120638441179012
4.962844630259907,4.296954005830655,3.5553480614894135,2.676369139523469,2.5649493574615367,1.8594972991243988,4.248495242049359,4.582259433415903,1.3862943611198906,1.0066016939705582
4.962844630259907,6.086049017729781,3.5553480614894135,1.1128394116119167,2.5649493574615367,3.6242800452954826,4.23410650459726,4.435570878937077,1.3862943611198906,0.5441161366978937
