S00117_Actual,S00117_Simulated
2.0794415416798357,2.636680193993027
2.0794415416798357,3.3548460244873115
2.0794415416798357,2.0951021446772042
2.0794415416798357,4.596399045927352
2.0794415416798357,3.6093902136304816
2.0794415416798357,4.20190263523786
2.0794415416798357,3.3629492638994476
2.0794415416798357,4.080301169454141
2.0794415416798357,1.8766313217954853
2.0794415416798357,3.9669450197630525
2.0794415416798357,3.651400326481745
2.0794415416798357,2.3675107597257368
2.0794415416798357,4.166023907041981
2.0794415416798357,2.8038923364371775
2.0794415416798357,2.760094182502917
2.0794415416798357,0.760936012505441
2.0794415416798357,1.8889794407420395
2.0794415416798357,1.9894619218736544
2.0794415416798357,4.852733793057098
2.0794415416798357,3.730858231142884
2.1972245773362196,5.907492898208879
2.1972245773362196,0.0825978388051678
2.1972245773362196,3.748593653920434
2.1972245773362196,0.0
