S00117_Actual,S00117_Simulated
2.0794415416798357,2.636680193993027
2.0794415416798357,2.3121830172212836
2.0794415416798357,1.8435766758764167
2.0794415416798357,1.9164570233985267
2.0794415416798357,3.498344375839475
2.0794415416798357,3.4607798455190366
2.0794415416798357,1.0012543019332734
2.0794415416798357,1.5272265188737724
2.0794415416798357,1.0821073801021956
2.0794415416798357,7.705959295225577
2.0794415416798357,1.6250860537356233
2.0794415416798357,2.496113384216495
2.0794415416798357,0.0
2.0794415416798357,1.2519980233967294
2.0794415416798357,2.8993256845049733
2.0794415416798357,2.1938834392528523
2.0794415416798357,2.546221644757285
2.0794415416798357,1.9540124359080173
2.0794415416798357,1.8675137818626308
2.0794415416798357,4.203263874943467
2.1972245773362196,0.2107280550196009
2.1972245773362196,0.3264828060289675
2.1972245773362196,0.1251632574841297
2.1972245773362196,1.3244469278519544
