S1905_Actual,S1905_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,0.0,0.502759145915681
0.0,0.39137563246264695,0.0,0.9708858778165437
0.0,0.36341282904594135,0.0,0.2902417300114477
0.0,0.21334041959202407,0.0,1.334600998786827
0.0,0.14493233534989314,0.0,0.8765323400902272
0.0,0.23672989552718937,0.0,1.2205993241518094
0.0,0.848209139147643,0.15415067982725825,0.0
0.0,0.3123905989270154,0.2876820724517809,0.25618391195002377
0.0,0.42085616380795576,0.4054651081081644,0.8257193324388197
0.0,0.0,0.5108256237659906,0.2874615306392195
0.0,0.3785857636199469,0.6061358035703155,0.9244304443843598
0.0,0.1911921900922434,0.6931471805599453,0.8317445903975083
