,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
150,55494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,55513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,55532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,55551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,55570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391,47214.9036834391
156,,49315.93598542533,41162.311227361184,51879.01516636428,55985.777662377914,52884.40497122762,39305.01916800275,41010.291482708875,50858.15122339696,53286.91670345557,36605.092217888414,44434.34501141305,18896.77068816401,30587.780411965592,42929.60505156501,41950.553450018684,39882.202396803754,42683.08123733542,27067.410007474133,72710.59121365719,40895.43217494658,58766.99916167243,11747.605087760414,30472.79092909979,22267.48826319456,47400.17662138141,55231.65392919646,54159.08156842322,50534.24079669255,46124.264823518875,35280.70874577615
157,,52151.64660212343,59011.596553700685,47643.70101328677,81295.68970171153,44554.89883378414,58415.444523404454,37985.71359501012,59521.68494645522,64100.74234894676,34170.74435505765,38487.955230662265,57748.980745322835,73885.4320436509,44681.6829856151,61357.4283351279,56962.629660140155,41531.29316431863,40269.218895514896,38827.31409000028,26341.888497648342,55466.69117828202,36975.51671420916,33280.043494317644,53438.800815358125,48736.04074074836,40316.03276546019,34449.89480542907,75137.19092621995,47843.87286914537,42799.81136307931
158,,45725.32624254098,66690.35612078731,70205.36675955873,59791.920505963404,60304.261322103164,39361.17612300013,69724.32983677671,44471.76361636718,66328.62774598478,57283.70016611103,44022.25364469612,49081.702436530395,70548.9812504507,49187.55559014975,56780.28819613774,36742.76493361528,30008.101747876975,40488.811974842196,35009.51197213249,59140.24005479241,71948.18981166586,56695.240944110454,50199.31059919805,56745.77720991998,33060.4322801115,45758.884275335906,61163.186188889435,50635.390294694924,87155.80806547163,76066.74325660589
159,,51035.5463787317,34301.572667435976,59895.72887565967,46594.42206785159,224.8001425637269,57769.54624035157,56104.01642552029,45782.49690944411,46490.099689870985,44504.59629796703,43766.76247502524,26614.46898933138,59541.434306766314,53073.33824829539,65654.27774082743,51355.305842245456,38168.601255814734,34633.86811381154,34781.76270398342,63061.02829570365,41218.923638961125,28088.63163083566,50999.575849362845,31385.423852694872,25804.668727029304,42980.69051965655,42414.20901367102,71181.86547348496,53873.76596542653,73588.3251201536
160,,27247.102072126887,63311.997414753256,36073.70543749488,32356.540209419618,27253.28411371332,75147.64447638142,27928.885572128842,53322.582395434314,23349.98523686682,31128.99578275061,51396.075044666366,70684.91215267917,46208.05841203856,37878.437737571745,65322.70413305923,36023.077660869356,57244.69186607351,43072.984453879035,69733.17500496219,67146.77844909663,68369.47996502522,64867.54888907334,51607.61517215402,46011.42871753481,19986.79029798545,33878.518582642144,65437.838289047286,40702.7845213836,78571.4963251894,42223.01597391965
161,,33986.90548379442,13947.304633899328,70314.23824311132,37033.197499449896,22325.040328184157,61136.78787993355,53669.274268972724,47016.644336236655,31359.302180328796,46824.541179421525,43631.882403352145,53956.81740069523,43543.95109961138,33357.3623461989,54178.12815491368,52194.00906443474,51540.49028084323,29152.48684867327,61243.61799260754,46951.80976368926,64725.509361065444,40607.73021177674,36918.92999915038,37132.618232198955,34003.08819385391,26100.704776510924,52452.39886180378,49470.26431777764,75034.987118922,66746.59220673754
