RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.094820809596525,0.0,1.0073846703482292,3.784189633918261,4.394152032872957,5.181783550292085,3.4657184132677625,3.044522437723423,1.9051442806005041,0.0,1.348700515525044
3.367295829986474,2.1684685700714743,0.0,1.1676792501026192,3.784189633918261,2.4470718983022888,5.181783550292085,3.3199224660438826,3.044522437723423,1.4411756552246264,0.0,0.9278410442635497
3.367295829986474,2.9823797949841504,0.0,0.5518888713672323,3.784189633918261,2.7835564444918086,5.181783550292085,3.9915916621365493,3.044522437723423,2.362667194592572,0.0,2.3915731978624404
3.367295829986474,3.7230932915368395,0.0,0.11572914854937133,3.784189633918261,2.3689287535700805,5.181783550292085,5.061086957946049,3.044522437723423,2.899827319355782,0.0,0.2362139560121247
3.367295829986474,3.817998816350978,0.0,0.7921530963584773,3.784189633918261,1.7574009246970366,5.181783550292085,1.9569464382474586,3.044522437723423,2.7036221893161247,0.0,0.7731523229753311
3.367295829986474,2.8644976322083324,0.0,0.9184154326175898,3.784189633918261,3.1169431717072817,5.181783550292085,4.115761927945721,3.044522437723423,2.607309178763112,0.0,0.0
3.367295829986474,3.629887548961201,0.0,1.8585819445255383,3.784189633918261,2.5700153618856336,5.181783550292085,5.741531622347575,3.044522437723423,1.9486714652367696,0.0,2.1170329024253043
3.367295829986474,3.3012322426631333,0.0,1.3237965201755317,3.784189633918261,4.320299896961458,5.181783550292085,3.4414780660257507,3.044522437723423,2.3666083150977624,0.0,2.7786140921922646
3.367295829986474,3.497950014161412,0.0,1.7944512505618762,3.784189633918261,3.564467150484867,5.181783550292085,3.5972013998256225,3.044522437723423,2.392951109476406,0.0,1.0264087610512695
3.367295829986474,2.9056773573071752,0.0,1.8598320420339631,3.784189633918261,3.548616860533355,5.181783550292085,4.063741914327257,3.044522437723423,2.4308584743623576,0.0,1.196479960916833
3.367295829986474,3.8968360235886483,0.0,2.2767367567754233,3.784189633918261,2.8901559322084305,5.181783550292085,2.677394323649388,3.044522437723423,2.757609596257396,0.0,2.303991170356065
