S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.5915743540760907,0.6931471805599453,1.0867097726923818
0.0,2.667606159922892,0.6931471805599453,0.8131282993644247
0.0,1.3451270653529663,0.6931471805599453,1.0505533742921693
0.0,1.3235243176479223,0.6931471805599453,1.3326171177390569
0.0,1.3472138737403903,0.6931471805599453,1.168084881617892
0.0,1.262236818363834,0.6931471805599453,0.9322525475301006
0.0,0.028107995229692317,0.6931471805599453,0.7443660429906671
0.0,1.7065125444205502,0.6931471805599453,1.2283488732003098
0.0,1.996818577832386,0.6931471805599453,0.9460449651005577
0.0,1.5872929298807092,0.6931471805599453,0.7604765028967708
0.0,2.1384335306695386,0.6931471805599453,1.2509106776957335
0.0,1.394625515812669,0.0,0.6536436109147329
