S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,2.302585092994046,2.157542452532808,4.820281565605037,4.807352905542267,2.9444389791664403,2.944434154608275
0.0,0.0,2.302585092994046,2.2163487079102837,4.820281565605037,4.776831848406777,2.9444389791664403,2.9444346135681707
0.0,0.0,2.302585092994046,2.0975321400842044,4.820281565605037,4.825278351534104,2.9444389791664403,2.944438491365041
0.0,0.0,2.302585092994046,2.0498444396918267,4.820281565605037,4.7856421297322385,2.9444389791664403,2.9444379621762407
0.0,0.0,2.302585092994046,2.1360914672659064,4.820281565605037,4.795971186474381,2.9444389791664403,2.9444329098016917
0.0,0.0,2.302585092994046,2.068887027480559,4.825108606353353,4.848415959546591,2.9444389791664403,2.9444372130535577
0.0,0.0,2.302585092994046,2.261589675183494,4.829912458665998,4.770073898665453,2.9444389791664403,2.944435727283084
0.0,0.0,2.302585092994046,2.1836917798842443,4.8346933442663405,4.850775253050575,2.9444389791664403,2.9444308503912358
0.0,0.0,2.302585092994046,2.057166541249562,4.839451481712757,4.806945288504558,2.9444389791664403,2.944433541218496
0.0,0.0,2.302585092994046,2.3527033563493784,4.844187086458591,4.823496869200157,2.9444389791664403,2.9444347916486864
0.0,0.0,2.302585092994046,2.036588878308404,4.845498562056402,4.834915346358218,2.9444389791664403,2.9444336108808273
0.0,1.6116324105967284e-07,2.302585092994046,2.220216274939377,4.846808319938465,4.828211296191492,2.9444389791664403,2.944429680393528
0.0,0.0,2.302585092994046,2.1754458015496136,4.848116364598481,4.78507676034138,2.9444389791664403,2.9444406840173
0.0,0.0,2.302585092994046,2.026483057989266,4.8494227005125365,4.807610242515259,2.9444389791664403,2.944430762495591
0.0,0.0,2.302585092994046,2.0135091503311315,4.850727332139201,4.833825599030526,2.9444389791664403,2.9444260207693285
0.0,0.0,2.302585092994046,2.2530682184390716,4.852030263919617,4.8199281221647,2.9444389791664403,2.944434617717833
0.0,0.0,2.302585092994046,2.4097076010273124,4.853331500277589,4.788240920011831,2.9444389791664403,2.944435755306401
0.0,0.0,2.302585092994046,2.3397186013308353,4.854631045619675,4.803508643174637,2.9444389791664403,2.9444304376483372
0.0,0.0,2.302585092994046,2.176502789539692,4.855928904335275,4.827666217705318,2.9444389791664403,2.944433110514266
0.0,3.595558815516277e-06,2.302585092994046,2.0117118612745335,4.857225080796721,4.855196732711119,2.9444389791664403,2.944437087818029
0.0,0.0,2.302585092994046,2.011795134633499,4.858519579359367,4.8218982939957336,2.9444389791664403,2.9444309994379703
0.0,0.0,2.302585092994046,2.306390818254382,4.859812404361672,4.782783891026031,2.9444389791664403,2.9444367493190082
0.0,0.0,2.302585092994046,2.1846321116331877,4.90527477843843,4.780120360935332,2.9444389791664403,2.9444377443143472
0.0,0.0,2.302585092994046,2.105212993936412,4.948759890378168,4.8145114909105065,2.9444389791664403,2.944434165147018
