S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
4.456283405280375,4.681552557936565,1.791759469228055,1.4209601763371762,3.332204510175204,3.097743563522329,1.0986122886681098,0.8163440274449003,0.0,0.37877274363062846,0.0,0.4375988025438102,4.7535901911063645,4.535490192939607,4.8972177159495125,4.0951925455367695,0.0,0.27059854999300714,2.302585092994046,1.6123494074410334,0.0,0.48924805933415033
4.458215773031428,3.7572195869720746,1.791759469228055,1.7530386429360947,3.332204510175204,2.9392246923203946,1.0986122886681098,0.1306846091134951,0.0,0.7590168873234922,0.0,0.0,4.7535901911063645,3.758684740113102,4.9003242732785735,3.749482669779497,0.0,0.3221025153012027,2.302585092994046,2.6262587606909005,0.0,0.5230658107773122
4.460144413937834,3.514238829658598,1.791759469228055,0.4727182104296883,3.332204510175204,4.1179721671800795,1.0986122886681098,0.8298443018122048,0.0,0.45977278046924097,0.0,0.0,4.7535901911063645,4.058065259839794,4.903421209789107,5.519467699288427,0.0,0.26254706729754684,2.302585092994046,2.222812140262837,0.0,0.22282089785236842
4.4620693423474185,2.531320266822949,1.791759469228055,2.016746717254045,3.332204510175204,3.585740114985585,1.0986122886681098,0.44833770079226976,0.0,0.0,0.0,0.0,4.7535901911063645,5.051516894320197,4.906508584887358,3.72263754029862,0.0,0.7185861445516741,2.302585092994046,0.7830225907242155,0.0,0.0
4.4639905725253115,4.442597739322445,1.791759469228055,0.9800384361121051,3.332204510175204,2.246650157103738,1.0986122886681098,0.7905690655839238,0.0,0.19995308944463372,0.0,0.0,4.7535901911063645,4.314662482194275,4.909586457431038,3.2083437007225095,0.0,0.34185045961688776,2.302585092994046,1.280996816706459,0.0,1.5423468710672732
4.465908118654584,3.982252059964411,1.791759469228055,1.5610143578898694,3.332204510175204,3.462499916384272,1.0986122886681098,0.6162701221219299,0.0,0.051114379343006944,0.0,0.0,4.7535901911063645,4.334582960925042,4.912654885736052,3.80077739124253,0.0,0.0,2.302585092994046,2.343514831614883,0.0,1.1326176030292952
4.465908118654584,4.414564145089735,1.791759469228055,0.8464338146917134,3.332204510175204,2.7173869304824128,1.0986122886681098,1.4738618711765552,0.0,0.7833840525312474,0.0,0.0,4.770684624465665,4.687738591911768,4.912654885736052,4.0688374997484535,0.0,0.0,2.302585092994046,0.1305755158478452,0.0,0.9154416220123869
4.465908118654584,4.042573063235276,1.791759469228055,1.423281475958431,3.332204510175204,3.1611346452458613,1.0986122886681098,0.4347705811080091,0.0,0.0,0.0,0.1003084664091114,4.770684624465665,4.013554777542379,4.952299717083292,4.252884433671174,0.0,0.37124021175979327,2.302585092994046,1.5747132142543276,0.0,0.8635329088346945
4.465908118654584,3.9508613520669362,1.791759469228055,1.9937477277402715,3.332204510175204,3.3209490123817313,1.0986122886681098,0.9660332849203337,0.0,0.521780016236415,0.0,0.0,4.770684624465665,3.889037839563285,4.990432586778736,5.435488464497234,0.0,0.44440694638352646,2.302585092994046,2.2994005212094035,0.0,0.625910219105135
4.465908118654584,2.105631207204705,1.791759469228055,1.7214418831101606,3.332204510175204,3.635776565228643,1.0986122886681098,0.0,0.0,0.13034329409219436,0.0,0.10070524633797108,4.770684624465665,4.334375782837938,4.990918377412531,4.542056533892523,0.0,0.986241805012095,2.302585092994046,0.889115222877708,0.06899287148695142,0.5491820871835856
