S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
0.0,0.885910601736277,0.6931471805599453,1.5114967700516333,1.9694406464655074,3.223056548376965,3.3262343431887,1.2029917999213904,0.0,0.0,0.0,0.5530821477697575,0.6061358035703155,1.530721253527424
0.0,1.6131495200755146,0.6931471805599453,0.4423672126817113,1.9459101490553132,1.9994164059969872,3.332204510175204,1.8130514487141918,0.0,0.0,0.0,0.256614190306899,0.6931471805599453,1.1942502926322611
0.0,2.2593314197072187,0.6931471805599453,0.5281339530924284,1.9299098077088723,1.0112321695446407,3.332204510175204,2.0152961872410753,0.0,0.0,0.0,0.3741721557727229,0.6359887667199967,1.2586263388590548
0.0,1.4728531708447836,0.6931471805599453,1.0700186953695043,1.9136492868370918,2.6667516509743807,3.332204510175204,2.1799170049053025,0.0,0.0,0.0,0.13997244811655649,0.5753641449035619,0.6526333428182021
0.0,0.9918555111148553,0.6931471805599453,0.7396085428619215,1.8971199848858813,2.102376482507952,3.332204510175204,2.0299196713956196,0.0,0.0,0.0,0.0,0.5108256237659907,0.893999690431722
0.0,1.9321112189735457,0.6931471805599453,0.8326135249097234,1.8803128665695001,2.357684467336653,3.332204510175204,1.1791546996052555,0.0,0.0,0.0,0.0,0.44183275227903923,1.3813322922150326
0.0,1.1814947553073907,0.6931471805599453,1.0820410137097918,1.8632184332102,1.8203309132012624,3.332204510175204,1.1675949871149185,0.0,0.0,0.0,0.0,0.36772478012531734,0.7092675329529332
0.0,0.6441809318293378,0.6931471805599453,1.270963370516693,1.8458266904983307,2.0018141291019194,3.332204510175204,2.0104579596790093,0.0,0.0,0.0,0.13665656749563762,0.2876820724517809,0.7010265498188077
0.0,1.9141352670277483,0.6931471805599453,1.8774004427175486,1.8281271133989299,2.4695043346892467,3.332204510175204,0.7443469132700323,0.0,0.0,0.0,0.3937554371409764,0.20067069546215122,1.8026254185268669
0.0,0.3161333760350835,0.6931471805599453,1.2850248368587167,1.8101086078962514,1.4935946357843513,3.332204510175204,0.7669817962688259,0.0,0.0,0.0,0.0,0.1053605156578263,0.7891378085050686
0.0,0.0,0.6931471805599453,0.03436561014010331,1.791759469228055,2.5090806197707107,3.332204510175204,1.806331422528422,0.0,0.0,0.0,0.21465730157374507,0.0,1.4206933519094258
