RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.04691691978775157,0.794859720905366
0.0,0.1503913979037762,0.0,0.21736046480443763,0.0,0.06261223088245764,0.4213499186481877,3.5676544418135268,0.0,0.06749703329238188,0.0,0.286847625999317,0.0,0.22058524146711067,0.04274154837727106,0.3595310925060944,0.04274154837727106,1.8983957745453062
0.0,0.0,0.0,0.03728561363260596,0.0,0.0,0.3863609267981219,2.723977287687785,0.0,0.0,0.0,0.0,0.0,0.31413482834926293,0.038548670117235125,0.0,0.038548670117235125,0.5085682413650218
0.0,0.2600780709468343,0.0,0.6178972479939624,0.0,0.6210947479268866,0.3501031787754985,0.7947757829601034,0.0,1.5997808567851504,0.0,0.0,0.0,0.22417258170646326,0.03433813758089155,0.5091905784640103,0.03433813758089155,0.832769964992482
0.0,0.7110103648073183,0.0,0.19653239862617855,0.0,0.25246258757643447,0.3124811869859139,1.0680839641543352,0.0,0.8414526924845167,0.0,0.15778686860632432,0.0,0.20062076291449935,0.03010980147137047,0.3489708397191742,0.03010980147137047,0.3054315810440408
0.0,0.0,0.0,0.5371376970313687,0.0,0.0,0.27338826119463594,0.8933680578933563,0.0,1.8770591678732345,0.0,0.16004652844123823,0.0,0.0,0.025863510589919297,0.15202468156274446,0.025863510589919297,0.06220021739689685
0.0,0.2078982152321443,0.0,0.5464270233697469,0.0,0.0,0.23270468455819335,0.0,0.0,0.6506431022840535,0.0,0.08094278768555685,0.0,0.17291811494497528,0.021599111803461798,0.1326134075949889,0.021599111803461798,0.0
0.0,0.0,0.0,0.02244224280935944,0.0,0.0,0.19029550263309924,4.125817880039767,0.0,0.0,0.0,0.40091783873127457,0.0,0.33144728582728034,0.017316450011460875,0.0,0.017316450011460875,0.8766387290109551
0.0,0.30930902506319136,0.0,0.6610128012364298,0.0,0.0,0.1460078224319825,2.735566467138587,0.0,0.8913005341963212,0.0,0.200965015316805,0.0,0.0,0.0130153681120703,0.5324051404316397,0.0130153681120703,0.7949089569001627
0.0,0.0,0.0,0.0,0.0,0.49162118954612943,0.09966748517328153,1.078659184960387,0.0,0.0,0.0,0.0,0.0,0.1826270028404479,0.008695706967553821,1.4120173582724984,0.008695706967553821,0.10310998056111476
0.0,0.14853736787455263,0.0,0.6281388201992085,0.0,0.6352529084546694,0.05107492993641579,2.4092014461403477,0.0,0.0,0.0,0.16390417906352248,0.0,0.15172771508394958,0.00435730536895569,0.7726712068554594,0.00435730536895569,0.0
0.0,0.37672213440148217,0.0,0.8702796816091103,0.0,0.0,0.0,3.013353289768896,0.0,0.0,0.0,0.18496276428417163,0.0,0.0,0.0,0.3697364544243546,0.0,0.5181368527971166
