RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9614111671546247,1.5749249081075742,3.8151731794382284,3.701565418118755,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.540996116439044,3.0944630585136337
2.772588722239781,1.9424295325189962,2.0794415416798357,2.046498806742883,2.3978952727983707,2.1823810470385476,2.1972245773362196,2.791562605483974,0.0,0.6525492519926968,0.9007865453381899,0.9624584250886793,3.818557277422469,4.600888841588267,4.248495242049359,4.108610729176575,4.1588830833596715,1.485538630118825,0.6931471805599453,0.5642313666784775,1.3862943611198906,1.6355346190365998,0.0,0.0,3.4339872044851463,3.185738119520177,2.5470384308950065,3.6223033408411625
2.772588722239781,2.748118255378718,2.0794415416798357,2.1731683528679153,2.3978952727983707,2.8293451894279706,2.1972245773362196,2.8538212321926606,0.0,1.7172134460599926,0.8362480242006186,1.3724057977664708,3.821929961901108,3.3449153003863326,4.248495242049359,4.273155879473079,4.1588830833596715,2.7591441627868294,0.6931471805599453,0.3569608932822183,1.3862943611198906,1.5925725740797139,0.0,0.0,3.4339872044851463,3.4556728033083863,2.5530444549552187,2.4038212701062367
2.772588722239781,2.5702336098201624,2.0794415416798357,1.712994940466727,2.3978952727983707,0.6332994615215353,2.1972245773362196,2.6223256064196763,0.0,0.4377302562410521,0.7672551527136671,0.0,3.8252913096038133,3.5512324157918367,4.248495242049359,3.988536033491495,4.1588830833596715,3.362331928570585,0.6931471805599453,0.1699977304527831,1.3862943611198906,1.076152371706201,0.0,0.0,3.4339872044851463,3.8628779242041134,2.559014621941722,2.5102267436254553
2.772588722239781,2.553987289768012,2.0794415416798357,2.2121823973894523,2.3978952727983707,2.947831829250593,2.1972245773362196,1.352083175359908,0.0,0.7860002933588127,0.6931471805599453,0.3508032456842092,3.828641396489095,4.454581064680833,4.248495242049359,4.138692478487716,4.1588830833596715,1.8257944944524587,0.6931471805599453,0.363949244816817,1.3862943611198906,2.1463270449647416,0.0,0.0,3.4339872044851463,3.383232515044559,2.5649493574615367,3.639554303917923
2.772588722239781,1.548348815799317,2.0794415416798357,2.5259261215581392,2.3978952727983707,3.6156841614521147,2.1972245773362196,2.3915168216075693,0.0,1.592108575085455,0.6931471805599453,1.989116275944896,3.828641396489095,4.443079444801558,4.248495242049359,4.292134140778089,4.1588830833596715,1.6856025627587439,0.6931471805599453,0.0,1.3862943611198906,1.5541986526453266,0.0,0.0,3.4339872044851463,3.985924354277022,2.5649493574615367,2.831561476787087
2.772588722239781,2.9111245995291393,2.0794415416798357,2.1346371937296356,2.3978952727983707,2.4878582038037216,2.1972245773362196,1.2164512422863418,0.0,1.2059141109640654,0.6931471805599453,3.750493060191458,3.828641396489095,3.414425688997223,4.248495242049359,4.087829101746745,4.1588830833596715,1.22846827965842,0.6931471805599453,0.81652026468531,1.3862943611198906,1.6710341673144358,0.0,0.0,3.4339872044851463,3.6705361982102227,2.5649493574615367,2.4540795028671427
2.772588722239781,3.6039927907233387,2.0794415416798357,2.356374418429347,2.3978952727983707,2.443977943825981,2.1972245773362196,2.0374164952998735,0.0,1.0548027535596147,0.6931471805599453,2.2157003048493302,3.828641396489095,3.889269512485132,4.248495242049359,4.517301164461874,4.1588830833596715,3.594587479400789,0.6931471805599453,0.0,1.3862943611198906,1.2659959980148683,0.0,0.0,3.4339872044851463,3.4795623514430765,2.5649493574615367,3.991828994695414
2.772588722239781,2.0859832370599283,2.0794415416798357,2.460428762100604,2.3978952727983707,5.069031489465578,2.1972245773362196,1.8860753366181884,0.0,0.8629423976758492,0.6931471805599453,0.5160548350985241,3.828641396489095,3.8609114130219306,4.248495242049359,4.366260719083785,4.1588830833596715,2.761492287067662,0.6931471805599453,0.331427941765361,1.3862943611198906,2.092651792379835,0.0,0.0,3.4339872044851463,3.5250998294995997,2.5649493574615367,2.659495695248054
2.772588722239781,2.5795271653067084,2.0794415416798357,2.3910620837212435,2.3978952727983707,1.9006480158050665,2.1972245773362196,1.0701631093566806,0.0,1.992458716267718,0.6931471805599453,2.369453078728534,3.828641396489095,3.8642057980818985,4.248495242049359,4.100777753515581,4.1588830833596715,3.1726187384601383,0.6931471805599453,0.0,1.3862943611198906,1.787927866732158,0.0,0.0,3.4339872044851463,3.802808666904781,2.5649493574615367,3.801133487911164
