S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,4.962844630259907,4.534028144429186,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.550574782736756,3.772118998667243,2.4849066497880004,1.7300933588801235,2.3978952727983707,2.397488607570327,0.6931471805599453,3.9415758118533617,0.0,1.3772122085535898,4.962844630259907,5.169727563106129,3.7376696182833684,3.6561076463024094,3.091042453358316,3.192439349970835,3.5553480614894135,3.3626437319595297,5.823045895483019,4.826544896088853,3.258096538021482,3.066925448869805
3.5553480614894135,2.5921478420716753,2.4849066497880004,3.9057176885632563,2.3978952727983707,2.036689326005387,0.6931471805599453,1.2706195733408188,0.0,0.26084163213374656,4.962844630259907,4.35854845085296,3.7376696182833684,3.71922090139821,3.091042453358316,2.8801483728271964,3.5553480614894135,2.8475136174403763,5.823045895483019,4.522889694616841,3.258096538021482,1.9211458740476792
3.5553480614894135,4.2617967501945735,2.4849066497880004,3.242467554485741,2.3978952727983707,2.3790871044754667,0.6931471805599453,2.6746729660677304,0.0,1.9540287472251525,4.9605109069136875,4.695323263228344,3.7376696182833684,2.9437919416051748,3.091042453358316,2.409498716570894,3.5553480614894135,4.14131008894708,5.823045895483019,5.735948258235649,3.258096538021482,2.3758929111382874
3.5553480614894135,3.7351445491013937,2.4849066497880004,3.925951358870228,2.3978952727983707,2.4379273513021653,0.6931471805599453,3.2700319911890605,0.0,0.6616984825853377,4.958171724560515,3.9099877552613256,3.7376696182833684,4.052526999780658,3.091042453358316,2.3145405671552832,3.5553480614894135,3.61667096013386,5.823045895483019,7.522996200974921,3.258096538021482,0.4681103949312546
3.5553480614894135,3.830926281411908,2.4849066497880004,3.8479652085586378,2.3978952727983707,2.4282379219985644,0.6931471805599453,0.0,0.0,1.0093477379854792,4.955827057601261,3.9844907421604283,3.7376696182833684,4.3294635084826085,3.091042453358316,2.641538119309105,3.5553480614894135,4.29215172366684,5.823045895483019,6.710873397530403,3.258096538021482,2.1466086156723345
3.5553480614894135,3.9111345247433933,2.4849066497880004,2.2889577824391196,2.3749057545736716,2.5435477570117007,0.6931471805599453,2.221560286030855,0.0,1.9435983289384173,4.9672057361689195,4.187156496545906,3.7346889901452305,2.78549155940422,3.091042453358316,3.8277292223831916,3.5553480614894135,4.900841662356254,5.823415649600746,6.759480073074129,3.258096538021482,4.020536731504962
3.5553480614894135,4.2739954240206615,2.4849066497880004,4.397244081381653,2.3513752571634776,2.7394079021783613,0.6931471805599453,0.36750152463535546,0.0,1.0993545452846027,4.978456395732021,4.918369574494391,3.7316994512968646,2.5726643074695437,3.091042453358316,3.3077765014528455,3.5553480614894135,3.626107960319944,5.823785267050898,3.746179095043783,3.258096538021482,2.7727817973708326
3.5553480614894135,2.703505223663294,2.4849066497880004,5.114193247909048,2.327277705584417,2.581667634443923,0.6931471805599453,2.6574610680020365,0.0,2.3458697077457353,4.989581884898423,5.500840951940768,3.7287009483006077,2.8406732610794556,3.091042453358316,2.6698235586807413,3.5553480614894135,3.6412318902182266,5.8241547479344655,5.668785184826582,3.258096538021482,3.4501429032261037
3.5553480614894135,3.4789342517289867,2.4849066497880004,2.4542200439741224,2.302585092994046,2.863106311108076,0.6931471805599453,1.1763554486446968,0.0,2.5357537696107806,5.000584958242754,3.6744501612262184,3.7256934272366524,4.467103500401044,3.091042453358316,2.8495798579720684,3.5553480614894135,3.036048298319242,5.82452409235233,4.896946916808381,3.258096538021482,2.127445392690979
3.5553480614894135,4.307931943151172,2.4849066497880004,5.0687381436274705,2.277267285009756,1.8971532448533437,0.6931471805599453,2.218515674383898,0.0,0.6294414315295155,5.011468280400147,3.977169103631437,3.722676833697227,3.742209125973211,3.091042453358316,2.7124674093057646,3.5553480614894135,3.0903273228462833,5.824893300405259,7.602346457701835,3.258096538021482,1.3951465137971022
3.5553480614894135,4.037002219772468,2.4849066497880004,2.529136038312118,2.2512917986064953,2.3587974642041436,0.6931471805599453,3.2062535902727616,0.0,1.4152462807234714,5.022234429939608,4.855943188909788,3.71965111278069,4.795032553463056,3.091042453358316,3.711013049742094,3.5553480614894135,3.174029539677142,5.825262372193911,5.767625434716533,3.258096538021482,1.2367822734832468
3.5553480614894135,3.7130575413088756,2.4849066497880004,4.107786378041523,2.224623551524334,1.5912991959055733,0.6931471805599453,1.0362225054831022,0.0,0.9585206697408915,5.032885903031075,4.234282070384239,3.716616209085536,5.075905638645084,3.091042453358316,2.867979003510659,3.5553480614894135,3.5291543019403115,5.8256313078188295,2.99522843591282,3.258096538021482,3.1031295030307033
3.5553480614894135,3.6360783587820156,2.4849066497880004,5.539606628670208,2.1972245773362196,1.782107518708517,0.6931471805599453,2.8792290343300206,0.0,0.8312395713752654,5.043425116919247,5.419147885812886,3.713572066704308,2.4432788738851956,3.091042453358316,1.8567301433928165,3.5553480614894135,3.4478169421848697,5.82600010738045,5.645797379330616,3.258096538021482,2.823140263301029
3.5553480614894135,3.1839749977297007,2.4849066497880004,4.379704020157868,2.1972245773362196,3.517000752474641,0.6931471805599453,1.942426969714457,0.0,0.0,5.043425116919247,4.233234392985847,3.713572066704308,3.7166699657900817,3.091042453358316,2.3737082379641357,3.5553480614894135,3.60969146452131,5.82600010738045,7.841367626855229,3.258096538021482,2.4127868365913314
3.5553480614894135,2.764066764494156,2.4849066497880004,6.683880021349501,2.1972245773362196,3.5054762788491676,0.6931471805599453,0.9160267331990399,0.0,2.1533588293337385,5.043425116919247,4.172004383437627,3.713572066704308,4.108165851861433,3.091042453358316,1.7852635590121984,3.5553480614894135,3.886836623024258,5.82600010738045,6.39177814093334,3.258096538021482,1.3751056091533507
3.5553480614894135,2.3787631142499115,2.4849066497880004,2.106649333205418,2.1972245773362196,1.1985025555056972,0.6931471805599453,1.0878865244437987,0.0,1.462495146741907,5.043425116919247,4.535456416591181,3.713572066704308,3.558355409114169,3.091042453358316,3.2686163581578995,3.5553480614894135,3.641018576854669,5.82600010738045,5.204977343430586,3.258096538021482,2.645732431378594
3.5553480614894135,2.767914504256631,2.4849066497880004,4.786300129830134,2.1972245773362196,2.4946714297356296,0.6931471805599453,4.0702159170001995,0.0,1.9225483979437399,5.043425116919247,3.8007818732818253,3.713572066704308,3.527896013805397,3.091042453358316,2.0266301422741257,3.5553480614894135,3.7183012254500394,5.82600010738045,6.171391084056629,3.258096538021482,1.694378219846913
