,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
150,55494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,55513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,55532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,55551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,55570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915,48994.30928891915
156,,38973.967526717235,39951.20542819673,40733.34601232536,65133.66288157697,48730.35867172077,29547.659407824445,62571.74359894523,36795.63698704187,48830.23873995037,49450.476061010726,43917.08207074284,55066.304041489915,49008.2798155139,55943.8189118218,47439.797431072235,45177.79298018972,62205.89228330407,37305.057456210714,61270.46239604926,60575.45158179325,65345.35591712117,37317.18557514314,34603.313397324,51748.89673046331,50636.41690844867,36051.6242067861,36453.2953280686,50651.774546792934,60779.356619662765,24963.80427212848
157,,41368.765987727136,63355.918075179485,52500.39541032516,46914.503027392464,68214.92577527424,48005.16104206813,54406.86931419204,55273.58889128347,33288.0116401844,47782.94063545689,49798.166944669065,61790.24266834991,31140.106252484646,52644.395154901824,56764.03147887515,53954.80403921058,65229.95462167074,48462.98728743789,51618.578418712576,53655.99783319751,59982.70431762658,62729.83576850595,43352.54123384378,25566.260835304667,56062.76566319264,53761.29571581683,54826.65636395151,48992.90315149417,71431.6333792692,48280.689551603915
158,,37470.143536241696,49845.980878193885,46112.45982621144,61854.41713498835,61797.86394299644,28051.256833625208,57753.931819526115,44501.44604750122,41404.359079022426,56789.66245857036,49294.91727872258,55033.50074821517,71314.62709354192,37268.59871786419,51594.69984276038,61625.589603375876,54669.7621196234,28628.834736345034,38154.048732273455,25437.111659779963,62714.13316200939,30899.045541865184,45876.4418979918,27253.926102147925,38580.26243074789,16796.077886509465,42630.307451383414,52688.086221831116,36131.58323993767,39111.172979537376
159,,29579.008863016406,56523.109595517635,80842.5376625506,66722.86210804842,27306.89659538629,44368.6391251923,53288.206331000125,35869.15802155514,42919.281270363485,40552.61196310094,42918.992530501026,44873.26981994933,48014.51663450974,57275.985678498066,33889.29042074474,68547.56392667745,83784.6525223616,20816.709806565486,60683.24748015776,52136.69633931579,54173.48771540151,38861.52828374692,58529.49397538122,41998.25677973835,57632.768490715076,64348.13815275489,52498.49987657338,37982.620967964445,42728.912389197154,51702.66638671817
160,,36699.18220877223,40549.84005510382,56806.95401192952,35790.5566891191,44324.51619826065,54079.7829890095,40849.579476034705,28205.45327024661,52138.74468995984,40144.08396709158,42712.73653562637,49120.23528035016,47069.375801587266,45739.01840462897,34673.65500829802,49563.116071648285,30505.80712150285,51268.24126399283,20550.24713562948,43199.137136148805,50262.2502425614,27111.796055361345,51559.265236328705,36288.022245725144,28711.076877443316,40756.30601789471,58566.83919052627,40762.938030970436,58488.56526131255,30426.96351933807
