RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.0,0.0,0.0,0.0,0.08087576828519516,0.4213499186481877,5.160756738503867,0.0,0.9626338894129512,0.0,0.0,0.0,0.0,0.04274154837727106,0.5174324778849607,0.0,1.2969809488861546,0.04274154837727106,1.4508428595904608
0.0,0.20402893404867667,0.0,0.128601579016549,0.0,0.0,0.3863609267981219,1.992865719353328,0.0,0.0,0.0,0.543071221991595,0.0,0.11495049825610557,0.038548670117235125,1.3086602313765856,0.0,0.5860716444174251,0.038548670117235125,0.7143480067255752
0.0,0.5034402442374215,0.0,0.0,0.0,0.0,0.3501031787754985,2.3586553073858423,0.0,0.49386867636085197,0.0,0.30675754327863014,0.0,0.1569107572064364,0.03433813758089155,1.168059538898299,0.0,1.716590417740305,0.03433813758089155,0.5296484985502363
0.0,0.40110397640181805,0.0,0.24480820034665288,0.0,0.0,0.3124811869859139,1.9019667536965628,0.0,0.0,0.0,0.0,0.0,0.0837424515445842,0.03010980147137047,0.7437124523127832,0.0,0.0,0.03010980147137047,1.2646410406773763
0.0,0.732658668927056,0.0,0.0,0.0,0.0,0.27338826119463594,0.8399740165179628,0.0,0.9409535215545715,0.0,0.0,0.0,0.0,0.025863510589919297,0.9815999672259492,0.0,0.7476467650050034,0.025863510589919297,0.29149996621407026
0.0,0.7009639343549579,0.0,0.0,0.0,0.0,0.23270468455819335,2.169401391153985,0.0,0.0,0.0,0.0,0.0,0.0,0.021599111803461798,1.8953886235406012,0.0,0.0,0.021599111803461798,0.0
0.0,0.11063234937041552,0.0,0.8187534940953183,0.0,0.0,0.19029550263309924,3.283358178385746,0.0,0.0,0.0,0.6993003808726915,0.0,0.17203494855468857,0.017316450011460875,0.8688787795351876,0.0,0.0,0.017316450011460875,0.1312713517342805
0.0,0.0,0.0,0.593912873138025,0.0,0.704353485498024,0.1460078224319825,2.2759731153770617,0.0,1.28301535563307,0.0,0.0,0.0,0.010567624849831411,0.0130153681120703,0.7358887415085856,0.0,0.41318567734523604,0.0130153681120703,1.4236632302006138
0.0,0.0,0.0,0.13759220515108186,0.0,0.0,0.09966748517328153,2.2554830493540603,0.0,0.0,0.0,0.44015653232433977,0.0,0.13782526334464565,0.008695706967553821,0.7364357523360461,0.0,0.0,0.008695706967553821,3.037412363705723
0.0,0.0,0.0,0.0,0.0,0.0,0.05107492993641579,0.3195409820457884,0.0,0.0,0.0,0.4671549885550069,0.0,0.15961867086752904,0.00435730536895569,0.5949108523674621,0.0,1.0747102227727254,0.00435730536895569,1.195183041526972
0.0,0.0,0.0,0.1676055138033625,0.0,0.0,0.0,4.712233107150731,0.0,0.5819803143770697,0.0,0.0,0.0,0.13604578368889364,0.0,0.8978408873612247,0.0,0.250544044092154,0.0,1.1015158435039278
