RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.0,0.5357143502130369,0.09570708395718364,0.794859720905366
0.0,0.0,0.0,1.0187667304825696,0.7667871704884506,1.4230317331641928,0.0,0.0,0.0,0.19122876630023206,0.0,0.028437523670082857,0.09173093557754416,0.0,0.0,0.31379282980448353,0.09173093557754416,1.1796255259961304
0.0,0.013228592511779158,0.0,0.061528707070937216,0.7421452665515222,1.4916523640360304,0.0,0.0,0.0,0.11897790201275601,0.0,0.0,0.08773891430800683,0.004994768634450253,0.0,0.36226569176037604,0.08773891430800683,0.1607314706139571
0.0,0.0,0.0,0.8808300110830116,0.71688076489204,4.553118249694226,0.0,1.0176850456608606,0.0,0.35345518163899853,0.0,0.39805182251452853,0.08373089291046804,1.1626827564446696,0.0,0.590228818795432,0.08373089291046804,1.1017668251864656
0.0,0.0,0.0,0.0,0.6909613873399651,1.7632259208417307,0.0,1.2539305762960393,0.0,0.0,0.0,0.0,0.07970674261074254,0.03615936221252103,0.0,2.3571972108374313,0.07970674261074254,0.7421387564863445
0.0,0.3600602452597015,0.0,0.0,0.6643522786120012,1.2328791058109776,0.0,1.4228055487379105,0.0,0.07247868836790447,0.0,0.375215346181084,0.0756663330737376,0.5997948827741492,0.0,2.0492649208412987,0.0756663330737376,1.2454773988575234
0.0,0.6134458253926754,0.0,0.32445068290127876,0.6370157244482506,2.311372964114271,0.0,1.4832975893288158,0.0,0.5966336501379986,0.0,0.03545688885406014,0.07160953237812315,0.38184990320551476,0.0,0.1695399950366226,0.07160953237812315,0.46122936228827305
0.0,0.07781255354929145,0.0,0.6826373899537035,0.6089108301281418,0.8161694546284495,0.0,0.722089607647289,0.0,0.163040136165359,0.0,0.01119659882023337,0.06753620699048736,0.6373459392842602,0.0,0.1286716164783408,0.06753620699048736,0.3642674265642469
0.0,0.6292343896059911,0.0,0.6989136927238402,0.5799931524885629,1.7618885627512975,0.0,0.08354539857768989,0.0,0.27006889889791746,0.0,0.11178341987759097,0.06344622173896218,0.3085061286540085,0.0,1.2540087602668932,0.06344622173896218,0.0
0.0,0.2166686960289564,0.0,0.8460039832171076,0.5502142771329512,2.837170375846118,0.0,1.3713889716814829,0.0,0.37934402635307185,0.0,0.016128837264867017,0.059339439786308804,0.5339024101539018,0.0,0.0,0.059339439786308804,1.1666197351270053
0.0,0.19792007311595583,0.0,0.0,0.5195213307335447,4.297991506764698,0.0,1.2867091166991025,0.0,0.2018177341287754,0.0,0.16551809734912762,0.055215722602446685,0.23849069203177692,0.0,0.8181813268655886,0.055215722602446685,1.5618119280363794
0.0,0.6331352161311059,0.0,1.5822965702234122,0.4878564160895768,2.756846738200675,0.0,0.0,0.0,0.0,0.0,0.11768464003894097,0.05107492993641532,0.7070438956632372,0.0,0.31737199986145326,0.05107492993641532,2.424642466759617
0.0,0.031764636160407644,0.0,0.8424374504321224,0.45515595477864185,1.28551320190435,0.0,0.0,0.0,0.0,0.0,0.0,0.04691691978775157,0.30386674143038334,0.0,0.0,0.04691691978775157,0.45461071775300466
0.0,0.0,0.0,1.088857193704582,0.4213499186481877,2.1687260358036,0.0,1.1972767849567159,0.0,0.38394653469062934,0.0,0.173361691067648,0.04274154837727106,0.7997831144230837,0.0,1.973942555909216,0.04274154837727106,0.5876218674421843
0.0,0.7088768041123061,0.0,0.5061323788845619,0.3863609267981219,1.3443671114647553,0.0,0.4715642772743247,0.0,0.0490257184540798,0.0,0.08898847805834786,0.038548670117235125,0.8397858197231665,0.0,1.6175330295165575,0.038548670117235125,0.8032219776510273
0.0,0.01996939972492534,0.0,0.0,0.3501031787754985,2.5552919270373153,0.0,0.0,0.0,0.13397667824750933,0.0,0.2849373641108468,0.03433813758089155,1.6982916960802925,0.0,0.0,0.03433813758089155,0.7040962867367988
0.0,0.0,0.0,0.8939940624670706,0.3124811869859139,2.521787670676648,0.0,0.7374426695464187,0.0,0.19253862588982965,0.0,0.0,0.03010980147137047,0.6545324405326516,0.0,0.0,0.03010980147137047,0.0
0.0,0.5201034502543855,0.0,1.0494471907745482,0.27338826119463594,1.136932599082771,0.0,0.06298575476183371,0.0,0.0,0.0,0.37875020755882655,0.025863510589919297,0.8193661761694997,0.0,0.6253019313603368,0.025863510589919297,0.7285438272983634
0.0,0.029627648347519644,0.0,0.5053288817316725,0.23270468455819335,1.795259157906655,0.0,0.9348317551546464,0.0,0.2319384630251642,0.0,0.2679117649837776,0.021599111803461798,0.9707727653162881,0.0,1.0383723161385752,0.021599111803461798,1.3671285942802505
0.0,0.18502003568158681,0.0,0.0,0.19029550263309924,1.0799426216730565,0.0,0.0,0.0,0.0,0.0,0.0,0.017316450011460875,0.6339487990670752,0.0,0.5009993690613699,0.017316450011460875,1.6764522788471
0.0,0.0,0.0,0.0,0.1460078224319825,2.965238175142222,0.0,1.6883875828435961,0.0,0.6852695601954616,0.0,0.0,0.0130153681120703,0.6152628531246057,0.0,0.0,0.0130153681120703,0.48572996713511457
0.0,0.6489253580343997,0.0,0.5340594923525517,0.09966748517328153,2.812497973527795,0.0,0.0,0.0,0.43140446555343553,0.0,0.382713850914184,0.008695706967553821,0.7761886099753377,0.0,0.1415748406405002,0.008695706967553821,1.3428868101290017
0.0,0.0,0.0,0.2149831683305206,0.05107492993641579,0.0,0.0,0.0,0.0,0.3031765236531488,0.0,0.0,0.00435730536895569,0.431226986772335,0.0,1.9108277910939844,0.00435730536895569,1.1521341103507297
0.0,0.4742204241693935,0.0,0.5422006358966514,0.0,3.3911480267093133,0.0,0.8567252177719304,0.0,0.001713298654228701,0.0,0.05423806412067594,0.0,0.6668847746358514,0.0,1.0727891086562984,0.0,0.6151331273843778
