S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,2.3978952727983707,2.3448650609869333,0.6931471805599453,2.6336389706392938,4.962844630259907,4.510972925856334,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,5.587528261973339,2.3978952727983707,2.1094452710636995,0.6931471805599453,5.074815051338911,4.962844630259907,4.479728916569591,3.7376696182833684,4.839728531915628,3.091042453358316,1.2185046018940437,3.258096538021482,1.4763289010011242,3.5553480614894135,3.0168082389106003,1.9459101490553132,4.580493734326987
5.4680601411351315,6.157651615806315,2.3978952727983707,1.339340287637676,0.6931471805599453,2.3434220324364277,4.962844630259907,5.7004839221826895,3.7376696182833684,4.615319716862011,3.091042453358316,3.0290620608503502,3.258096538021482,3.2311953166402816,3.5553480614894135,3.0411899145524357,1.9459101490553132,3.2574813880315494
5.4680601411351315,4.665822771347478,2.3978952727983707,3.202292608251089,0.6931471805599453,3.2984130092973323,4.962844630259907,5.036092340948461,3.7376696182833684,3.926408181940168,3.091042453358316,3.113389918156416,3.258096538021482,3.2246525189714355,3.5553480614894135,3.4254579493251542,1.9459101490553132,0.6366758685989198
5.4680601411351315,5.2913635543276385,2.3978952727983707,2.489313828999311,0.6931471805599453,0.9391515164900095,4.955827057601261,3.914312202920537,3.7376696182833684,2.5760597218595276,3.091042453358316,3.1091541230147155,3.258096538021482,2.309324442399844,3.5553480614894135,3.4026163258319166,1.9459101490553132,2.1864275743484907
5.458166067489932,6.072375839294052,2.3353749158170367,1.4925030110299393,0.6931471805599453,3.9969877101956826,4.9858871244070615,4.596841850880082,3.729701448634191,2.706336508673287,3.091042453358316,2.1339771092773705,3.258096538021482,3.1943105285843734,3.5553480614894135,3.523005756123818,1.9459101490553132,4.058732099931257
5.448173122092414,5.479037731820999,2.268683541318364,1.790949984456042,0.6931471805599453,3.916288862182742,5.015069891164122,4.470588172678404,3.721669276936927,3.2621960722747585,3.091042453358316,2.124061265849867,3.258096538021482,3.862018404546145,3.5553480614894135,3.599583973443251,1.9459101490553132,1.6339644131894648
5.438079308923196,4.8353353529242264,2.1972245773362196,2.668986069931423,0.6931471805599453,2.1249584598987554,5.043425116919247,4.2418210612391105,3.713572066704308,2.974599974417341,3.091042453358316,2.7675687327901475,3.258096538021482,3.6566230917056033,3.5553480614894135,4.163531869895516,1.9459101490553132,1.8805705278050506
5.438079308923196,5.446554614366369,2.1972245773362196,2.4278755559341554,0.6931471805599453,2.5239670985065614,5.043425116919247,3.599065361499318,3.713572066704308,3.3402776254694455,3.091042453358316,1.7337798824555728,3.258096538021482,1.1545842741843197,3.5553480614894135,3.220529664910323,1.9459101490553132,2.582140223439848
5.438079308923196,5.919050553416355,2.1972245773362196,1.6036452791593039,0.6931471805599453,3.1521383040320696,5.043425116919247,3.0231627130417227,3.713572066704308,2.8005402239203843,3.091042453358316,1.7875410631985682,3.258096538021482,3.4802820520054083,3.5553480614894135,4.100295150548722,1.9459101490553132,2.522455432485161
5.438079308923196,5.098456802921378,2.1972245773362196,2.344358668938924,0.6931471805599453,2.521230043218792,5.043425116919247,5.1813156131406535,3.713572066704308,3.601120574969375,3.091042453358316,3.1785733788715893,3.258096538021482,2.7550555440867512,3.5553480614894135,3.6081091001812746,1.9459101490553132,3.2094238895318234
5.438079308923196,5.148596568235616,2.1972245773362196,1.5602083970939669,0.6931471805599453,2.4090465485654113,5.043425116919247,3.2820043386870315,3.713572066704308,4.230308764771454,3.091042453358316,2.0036909934895717,3.258096538021482,3.348829324303652,3.5553480614894135,4.437890267866269,1.9459101490553132,2.4309752407574665
