RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,1.0986122886681098,0.747335632553444,0.0,0.0,0.0,0.0,0.0,0.18393647179709674
0.0,0.0,1.0986122886681098,0.5323504661040299,0.0,0.0,0.0,0.0,0.0,0.5290131304790154
0.0,0.0,1.0986122886681098,1.3940911011013983,0.0,3.0447157009867566e-06,0.0,0.0,0.0,0.44965185576394684
0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.10991908555077663
0.0,0.0,1.0986122886681098,1.373493903443831,0.0,0.0,0.0,2.7685692984448535e-06,0.0,0.0
0.0,0.0,1.0986122886681098,0.5406952273695014,0.0,0.0,0.0,0.0,0.0,0.3460385247816363
0.0,0.0,1.0986122886681098,0.1535883462381178,0.0,0.0,0.0,0.0,0.0,0.07571640949776032
0.0,0.0,1.0986122886681098,0.5307973320514568,0.0,0.0,0.0,0.0,0.0,0.3662155274811619
0.0,0.0,1.0986122886681098,0.1694880873498955,0.0,0.0,0.0,0.0,0.0,0.008548346302423376
0.0,0.0,1.0986122886681098,0.6908435261272298,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,0.18656451281496977,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0986122886681098,1.3370177857772916,0.0,0.0,0.0,0.0,0.0,0.0
