RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.182826244321462,0.0,0.17804065448848427,3.784189633918261,3.1131672510296626,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
3.367295829986474,2.9157939055366606,0.0,0.6162424339036419,3.784189633918261,3.470820209573376,5.181783550292085,4.893606612417934,1.3862943611198906,1.4723527159739316,4.844187086458591,2.420227446889019,0.6931471805599453,0.2746168900164768,3.044522437723423,3.006870798109056,0.0,0.4016829862487641
3.367295829986474,3.1000262507262497,0.0,0.0,3.784189633918261,2.9356981809373646,5.181783550292085,2.659974256632458,1.3862943611198906,2.122970867714053,4.844187086458591,3.43591550783301,0.6931471805599453,0.1180158958908204,3.044522437723423,3.0211288040820756,0.0,4.227514849544613
3.367295829986474,3.0755361444030256,0.0,0.46751200912637064,3.784189633918261,2.948781618618802,5.181783550292085,5.5783267578837465,1.3862943611198906,0.6917658751119675,4.844187086458591,5.248105573634764,0.6931471805599453,0.6266723815408076,3.044522437723423,1.850357871135797,0.0,2.9754516201579833
3.367295829986474,2.86256607653462,0.0,0.5521416082949271,3.784189633918261,2.8547983585533094,5.181783550292085,2.621263485133494,1.3862943611198906,2.3793933966147316,4.844187086458591,5.8633111495591805,0.6931471805599453,0.011475528289720316,3.044522437723423,2.1475272308490667,0.0,1.392155236231128
3.367295829986474,3.10224215054175,0.0,0.0,3.784189633918261,3.774119868264133,5.181783550292085,2.3990625344297287,1.3862943611198906,2.5380021306864426,4.844187086458591,3.911076503868593,0.6931471805599453,0.0,3.044522437723423,2.920469658860757,0.0,3.9154434249838497
3.367295829986474,3.4667955620076367,0.0,0.02594296520128528,3.784189633918261,3.346689433744335,5.181783550292085,3.7264266611973533,1.3862943611198906,1.2896438325245563,4.844187086458591,2.9052692085802825,0.6931471805599453,0.0,3.044522437723423,1.8230037940597237,0.0,1.6008691123390681
3.367295829986474,3.6640757180372403,0.0,0.0,3.784189633918261,2.5710738865888443,5.181783550292085,4.071402699657385,1.3862943611198906,3.0304340070929117,4.844187086458591,4.312570605239988,0.6931471805599453,0.791061606570501,3.044522437723423,1.8544187744509348,0.0,0.0
3.367295829986474,3.8345977854613995,0.0,0.0,3.784189633918261,2.551521012839771,5.181783550292085,2.772408767753608,1.3862943611198906,0.0,4.844187086458591,3.048300524240351,0.6931471805599453,0.7505745995680149,3.044522437723423,3.2754437070011386,0.0,0.8327540225376704
3.367295829986474,3.1726780702250856,0.0,0.0,3.784189633918261,3.089421902752837,5.181783550292085,4.455792884038727,1.3862943611198906,0.8404404631371617,4.844187086458591,4.694498200626648,0.6931471805599453,0.1810449163820948,3.044522437723423,2.861534649482841,0.0,0.5696982370194279
3.367295829986474,4.00983783065109,0.0,0.0,3.784189633918261,2.4200418681558635,5.181783550292085,2.424843012495705,1.3862943611198906,1.7250713962255944,4.844187086458591,4.096451730844638,0.6931471805599453,0.3107553327999374,3.044522437723423,0.7297286476402243,0.0,0.0
3.367295829986474,3.563055446112409,0.0,0.5732159298568102,3.784189633918261,1.8216205748739758,5.181783550292085,6.549529494666253,1.3862943611198906,1.24377419376122,4.844187086458591,5.325862869225215,0.6931471805599453,0.0,3.044522437723423,1.643320684895043,0.0,0.0
