S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,0.6948751703267254,0.0,1.8294987363334139,0.6931471805599453,0.6508903205958319,1.9694406464655074,1.9092021335837228,3.3262343431887,0.6317783763595548,0.0,0.0,0.0,0.0,0.6061358035703155,1.1987739665962818
1.0986122886681098,0.6302957315725949,0.0,1.2697647705143362,0.6931471805599453,1.597393980554181,1.9459101490553132,3.2941346404850815,3.332204510175204,1.807188868121698,0.0,0.0,0.0,0.2061967069698984,0.6931471805599453,1.2995161405548155
1.0986122886681098,1.2642721486092912,0.0,0.4600386879271021,0.6931471805599453,0.48160628225658625,1.9299098077088723,1.6969334111597592,3.332204510175204,0.7798023224710126,0.0,0.0,0.0,0.3392769472647449,0.6359887667199967,0.6775940538304135
1.0986122886681098,1.1849289624447945,0.0,1.5893548967373121,0.6931471805599453,0.9323646012961659,1.9136492868370918,3.1476234855444454,3.332204510175204,1.7442925719134903,0.0,0.0,0.0,0.5404781721328229,0.5753641449035619,1.5650593324574966
1.0986122886681098,0.6126560118449937,0.0,3.0690872713631006,0.6931471805599453,0.9288057384692108,1.8971199848858813,2.19344419264878,3.332204510175204,0.5462760959413393,0.0,0.0,0.0,0.10062138775607972,0.5108256237659907,1.459570986960453
1.0986122886681098,1.019789334280065,0.0,1.116096800804683,0.6931471805599453,1.3668804030762538,1.8803128665695001,1.4079302408119323,3.332204510175204,2.644661928351729,0.0,0.0,0.0,0.8638468500196965,0.44183275227903923,1.1980072162703441
1.0986122886681098,1.6293861715879112,0.0,3.051808902141124,0.6931471805599453,0.546984816665717,1.8632184332102,3.2824357878545682,3.332204510175204,0.8839929267396937,0.0,0.0,0.0,0.47863398299262105,0.36772478012531734,1.1117671504723685
1.0986122886681098,1.034003181646768,0.0,1.7358601210561022,0.6931471805599453,1.2597707060648036,1.8458266904983307,2.298569589954441,3.332204510175204,2.8076213546502653,0.0,0.0,0.0,0.38134391640046156,0.2876820724517809,1.0625191610583686
1.0986122886681098,1.2653865044451806,0.0,2.035700879459028,0.6931471805599453,1.3946563677105765,1.8281271133989299,3.161687006735197,3.332204510175204,2.0618260935736714,0.0,0.0,0.0,0.5873702182606007,0.20067069546215122,1.1062369371974663
1.0986122886681098,0.7343481556873913,0.0,1.1031826739074602,0.6931471805599453,0.8455487453062065,1.8101086078962514,2.192147390237617,3.332204510175204,1.1991798319855451,0.0,0.0,0.0,0.022650104841553526,0.1053605156578263,1.4996246476800814
1.0986122886681098,1.120483672235083,0.0,1.443878094072568,0.6931471805599453,1.4593854050355366,1.791759469228055,3.496851611899286,3.332204510175204,1.594780432206888,0.0,0.0,0.0,0.0,0.0,1.0090099858147419
