S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.528042598680665,0.6931471805599453,0.9419256201061317
0.0,1.9709068176164393,0.6931471805599453,1.0345402669411063
0.0,1.7295930793678913,0.6931471805599453,1.0197198576173414
0.0,2.1731083465290126,0.6931471805599453,1.3575663374137263
0.0,1.3554784240025723,0.6931471805599453,0.43360464150899836
0.0,1.6898111379193708,0.6931471805599453,1.102533324688909
0.0,1.5027196955927202,0.6931471805599453,0.2666863402353361
0.0,1.5440182365044932,0.6931471805599453,0.512624637703937
0.0,0.09494163717345816,0.6931471805599453,0.7802984446298098
0.0,2.216815992304999,0.6931471805599453,1.5531113176462514
0.0,1.1137741001958963,0.6931471805599453,1.39139589369582
0.0,0.6722763920202335,0.6931471805599453,0.6322599977089066
0.0,2.154876021871731,0.6931471805599453,0.8186318058304883
0.0,1.2309443602542212,0.6931471805599453,0.5583073349856336
0.0,1.6518796460363692,0.6931471805599453,1.7595379837135232
0.0,2.7527859717476435,0.6931471805599453,0.47834345155158553
0.0,0.2896965810072547,0.6931471805599453,0.9640001943447336
0.0,1.4086950678831622,0.6931471805599453,1.3207920776827176
0.0,1.043681124979251,0.6931471805599453,1.8266568216450854
0.0,1.3802476199067573,0.6931471805599453,0.896496208394698
0.0,3.7429212052225314,0.6931471805599453,1.1448262565617557
0.0,2.337124983910499,0.6931471805599453,1.0607172507624831
0.0,1.8393537138868339,0.6931471805599453,0.46737125577069916
0.0,1.681346134441315,0.0,1.0990692608553967
