S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.7502802663316022,0.6931471805599453,1.1475316940959217
0.0,1.7601873144703604,0.6931471805599453,1.2729536910782817
0.0,1.5499570994821223,0.6931471805599453,1.0742720257555247
0.0,1.6473345754422697,0.6931471805599453,1.6702510042235148
0.0,0.28218927707209684,0.6931471805599453,0.8861444999982772
0.0,1.5971720402556786,0.6931471805599453,1.9465490107553556
0.0,1.6309966510241285,0.6931471805599453,0.9096827031571602
0.0,0.9730074350532201,0.6931471805599453,1.2323727504058788
0.0,1.3387942601276677,0.6931471805599453,1.0389450961092426
0.0,1.9644540374538446,0.6931471805599453,0.9281582594340037
0.0,2.291252576224501,0.6931471805599453,1.1002486485359007
0.0,1.829425584239918,0.0,1.257529102192272
