RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.41314405009518,5.170483995038151,5.634506233527824,5.627621113690637,5.480459152123185,4.465908118654584,4.783498160118609,5.8377304471659395,6.054502525136856
5.1298987149230735,6.177000676274735,5.1647859739235145,5.493663247627489,5.634789603169249,5.5527845345813915,4.454347296253507,5.327551432326235,5.857933154483459,6.313226846639845
5.762051382780177,5.092386689416891,5.817111159963204,5.561378457958125,5.8944028342648505,5.082309244337882,4.663439094112067,4.653522396719115,6.284134161070802,6.235338858506629
5.726847747587197,4.773447646876474,5.814130531825066,5.831634674607561,5.921578419643816,5.160406008739625,4.663439094112067,5.506100384855824,6.289715570908998,5.873890526232105
5.739792912179234,5.752391266633114,5.817111159963204,6.030576748292701,5.963579343618446,6.270432974650299,4.663439094112067,4.328055728255784,6.295266001439646,5.5182785996462576
5.723585101952381,5.387194343143067,5.820082930352362,5.980495460559258,5.968707559985366,5.526102896398337,4.663439094112067,4.841684262122266,6.304448802421981,5.946236221220023
5.726847747587197,5.563786014557724,5.823045895483019,5.277394252035485,5.968707559985366,4.453983072603367,4.663439094112067,5.236063517900568,6.315358001522335,5.620781233348479
5.720311776607412,5.4314643715419555,5.811140992976701,6.510979433077302,5.983936280687191,5.483426703499622,4.663439094112067,4.7794734216221775,6.311734809152915,5.644521917202246
5.707110264748875,5.588970728983458,5.811140992976701,5.900811306250621,5.726847747587197,4.538801215554113,4.663439094112067,6.525975441347991,6.2878585601617845,6.344804127959085
5.733341276897746,5.194209748448105,5.811140992976701,5.366930026002371,5.739792912179234,5.750707604433543,4.663439094112067,5.729858483354495,6.289715570908998,6.254703301802639
5.717027701406222,5.4742595098006355,5.808142489980444,5.880091372575415,5.726847747587197,4.97690457753934,4.663439094112067,5.704215100240845,6.289715570908998,5.939891134077785
5.707110264748875,4.908543704542159,5.755742213586912,4.886077644382585,5.755742213586912,5.980292685702985,4.672828834461906,5.153663890547119,6.293419278846481,5.950552762955215
