S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,1.013619075834717,0.25241187134073034,0.0,0.18529177914319295,0.6931471805599453,0.6743462050229961,0.0,1.1795748374291268,1.9459101490553132,2.628571057555208,4.237963789997018,3.400715103324849,1.6094379124341003,1.566371245538988,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,1.4775467165544138,1.0216512475319812,0.5707767733308351,0.0,0.36487654932113467,0.6931471805599453,0.7739292902861884,0.0,1.0507073952355708,1.9459101490553132,1.7505102878722276,4.238925791033208,4.178171395435565,1.6094379124341003,1.5438993353119683,1.0986122886681098,1.0986026374566131,0.0,0.0
1.6094379124341003,1.074323439985705,1.0296194171811583,0.4714158588048578,0.0,0.5054575303150775,0.6931471805599453,0.7856210985220099,0.0,2.07757675299376,1.9459101490553132,2.547300156152347,4.239886867512759,1.8576718276541795,1.6094379124341003,1.5987027959403053,1.0986122886681098,1.0986090163194016,0.0,0.0
1.6094379124341003,1.4303748686467042,1.0375245966882716,0.06649937524659774,0.0,0.6279958334452013,0.6931471805599453,0.6072475801545307,0.0,1.5018543615345532,1.9459101490553132,2.8179462011818313,4.240847021211102,4.237821493874281,1.6094379124341003,1.7052437773114513,1.0986122886681098,1.0986115818902573,0.0,0.40200166374623086
1.6094379124341003,1.640049482843942,1.0453677741492975,0.0,0.0,0.40250543359651353,0.6931471805599453,0.6063954764817615,0.0,2.220576343316888,1.9459101490553132,2.1690671741510026,4.241806253898562,5.563095364068517,1.6094379124341003,1.4242188181522721,1.0986122886681098,1.0986112935533412,0.0,0.1896704942745081
1.6094379124341003,1.3998863992172073,1.0531499145913523,0.5099289390814967,0.0,0.406465327294793,0.6931471805599453,0.7962908239005486,0.0,1.8200976805168838,1.9459101490553132,2.5958172698085744,4.242764567340374,5.1036898676063585,1.6094379124341003,1.5149190758070097,1.0986122886681098,1.0986099268418175,0.0,0.0
1.6094379124341003,1.5571021418224924,1.0608719606852626,0.4961474677698947,0.0,0.6403265609368285,0.6931471805599453,0.8227068546822804,0.0,0.7271612194566157,1.9459101490553132,2.6635680121881458,4.243721963296702,4.170069044645158,1.6094379124341003,1.6196890129145045,1.0986122886681098,1.0986114337343194,0.0,0.0
1.6094379124341003,1.3925885045260358,1.0685348334308318,0.4871078194215924,0.0,0.3404302431133125,0.6931471805599453,0.6075692291007098,0.0,0.8531885102857821,1.9459101490553132,2.5645078316809036,4.244678443522658,2.647521619022486,1.6094379124341003,1.6657119763319153,1.0986122886681098,1.098609048406198,0.0,0.5575005247810503
1.6094379124341003,1.1302042499656828,1.076139432816051,1.0744723541941699,0.0,0.39248241770053216,0.6931471805599453,0.5718797038532882,0.0,2.3544140084976735,1.9459101490553132,1.8403104359811684,4.2456340097683265,4.2918353093418515,1.6094379124341003,1.6676876625278458,1.0986122886681098,1.0986098802542799,0.0,0.0
1.6094379124341003,1.822322095987734,1.083686638451434,0.0,0.0,0.0,0.6931471805599453,0.5346712037525599,0.0,1.7478387906447455,1.9459101490553132,2.1283335099809406,4.246588663778778,1.133170487796848,1.6094379124341003,1.6074365706800353,1.0986122886681098,1.098606867947821,0.0,0.0
1.6094379124341003,1.6240006868421202,1.0911773101805915,0.3476657207194567,0.0,0.09514234855806901,0.6931471805599453,0.5899164147862938,0.0,0.0,1.9459101490553132,3.312884673458682,4.2475424072940875,2.633916478802316,1.6094379124341003,1.493973460743254,1.0986122886681098,1.0985998211739334,0.0,0.0
1.6094379124341003,1.7223028657193122,1.0986122886681098,0.0014807574624637887,0.0,1.0379829151762126,0.6931471805599453,0.8052992778849537,0.0,1.5613381973771014,1.9459101490553132,2.6374374063372676,4.248495242049359,2.315737811362102,1.6094379124341003,1.6658965763972517,1.0986122886681098,1.0986010954077197,0.0,0.4758869113645108
